#{"t_start": 1788521918.570707, "env_id": "None"}
r,l,t
7.037866,60,5.731644
-5.08309,60,10.171967
-2.120302,60,14.174933
8.254705,60,18.723691
0.151002,60,21.943301
3.700676,60,25.373027
7.51361,60,30.082081
7.11103,60,34.246081
18.244373,60,40.138211
24.772375,60,43.920348
7.070247,60,47.481315
14.002421,60,51.573129
8.491733,60,55.865585
13.94145,60,60.272812
10.628324,60,64.184379
-9.846176,60,67.954144
0.613981,60,72.024969
11.347102,60,77.174065
17.375616,60,81.367278
11.971181,60,85.162958
6.848647,60,89.354445
19.627009,60,94.016689
24.558205,60,98.457124
7.251342,60,102.119982
9.34699,60,106.29477
22.58985,60,111.260325
24.681467,60,116.036423
18.748638,60,120.748303
27.648212,60,125.513391
14.22604,60,129.780103
27.731806,60,134.242004
4.653211,60,138.55955
21.889779,60,142.997066
29.188159,60,147.558638
20.199537,60,152.716416
19.418637,60,157.050939
24.587434,60,161.542558
14.664731,60,165.778624
28.531492,60,170.051726
19.390775,60,173.991123
20.999075,60,178.854963
16.864429,60,183.259952
32.667832,60,188.512719
21.948854,60,192.655459
18.003184,60,196.892088
22.213072,60,201.391516
18.266958,60,207.376226
28.528508,60,212.342198
24.301498,60,216.859941
27.437499,60,221.296213
25.635355,60,226.032769
34.124902,60,231.514505
27.440968,60,235.579346
27.824461,60,240.376226
28.75589,60,245.203624
34.050292,60,249.711507
36.789494,60,254.237963
32.414442,60,258.174755
25.337994,60,262.831962
29.242982,60,270.376008
24.463353,60,274.652179
25.607694,60,279.624426
29.856287,60,284.2356
26.434195,60,288.96676
32.323184,60,293.855932
26.016737,60,297.797976
36.586786,60,301.848922
32.389645,60,306.555709
26.33233,60,311.988059
31.091926,60,316.874042
35.77981,60,321.260392
35.303125,60,325.553807
24.710489,60,331.582722
24.035342,60,336.642184
28.145579,60,341.650434
39.18307,60,346.494222
31.989829,60,352.813939
26.649426,60,358.41193
25.14177,60,363.495047
32.390461,60,368.96613
32.878122,60,374.25406
37.884722,60,379.675232
30.429596,60,384.995159
24.831135,60,391.204131
35.965558,60,396.5306
37.17318,60,403.073293
31.830328,60,409.070143
35.680063,60,414.578154
36.077722,60,420.747079
26.262212,60,426.078279
36.089501,60,431.501204
36.311427,60,436.002768
37.679116,60,440.584037
35.080082,60,451.701017
31.256031,60,458.595709
40.818702,60,464.22086
24.873503,60,469.016253
40.264833,60,474.647674
28.919764,60,481.670681
25.540226,60,487.932805
36.409123,60,493.85416
41.008107,60,500.748946
27.760808,60,509.485744
32.54961,60,514.753753
29.790661,60,520.934149
37.52857,60,527.930131
29.487772,60,534.699554
42.167253,60,540.756953
32.031778,60,546.598113
29.111406,60,554.10484
34.713191,60,562.27025
38.057171,60,569.479951
33.379701,60,574.160485
29.023763,60,578.513005
36.734901,60,584.657866
34.382784,60,590.47318
37.454517,60,595.842701
37.385114,60,601.713642
38.990291,60,607.724824
40.092129,60,614.763553
33.445872,60,619.683306
38.728524,60,625.183792
36.954774,60,631.352925
31.588589,60,636.44913
43.519215,60,641.943421
36.274579,60,647.023525
35.591962,60,651.554885
35.410842,60,655.999288
40.198637,60,661.037587
45.167333,60,666.118534
32.068278,60,670.989002
37.606569,60,675.52314
36.344705,60,679.597595
34.395009,60,683.835786
42.773317,60,689.973377
34.460469,60,694.792478
30.596063,60,701.972278
38.219538,60,706.994336
41.851759,60,711.723193
36.878405,60,716.697667
34.491097,60,721.50594
37.532778,60,726.272039
39.512261,60,731.356806
41.313992,60,736.400984
36.385073,60,741.348393
38.784646,60,747.977843
49.699016,60,752.878526
39.445551,60,757.639582
35.848964,60,762.49789
36.046075,60,767.500434
39.076635,60,772.003452
34.189821,60,777.907509
39.51817,60,782.905416
30.609663,60,788.601699
36.002075,60,793.333491
38.726255,60,797.967252
38.624388,60,802.805275
36.77442,60,808.868955
45.670182,60,813.938351
41.304492,60,819.371754
37.470656,60,824.049285
44.479459,60,829.209063
41.671833,60,834.945353
37.35552,60,839.894764
39.764801,60,844.616397
39.040262,60,849.271226
35.93236,60,854.386958
34.94228,60,859.385505
40.606369,60,864.249444
35.605283,60,869.579883
37.83732,60,875.458982
44.061185,60,881.182933
41.061407,60,886.150001
39.274441,60,891.578167
43.437105,60,896.370852
34.885172,60,901.207621
