#{"t_start": 1788460044.6507847, "env_id": "None"}
r,l,t
4.424961,60,2.41763
-8.704005,60,3.971591
5.32982,60,5.497029
6.274992,60,7.098541
10.649197,60,9.127957
-1.106731,60,10.944587
8.56304,60,13.181476
8.816763,60,15.370258
-4.559053,60,17.417985
6.557253,60,19.587959
3.157813,60,21.856683
10.602418,60,24.25485
9.224333,60,26.682956
-12.962604,60,28.880587
19.967709,60,31.190733
3.613395,60,33.125288
12.288818,60,35.366786
-2.117013,60,37.594699
12.700756,60,39.78544
21.088405,60,42.075861
14.324741,60,44.325154
10.769828,60,46.532228
27.249565,60,48.84922
29.379682,60,51.215219
16.60424,60,53.453932
13.413416,60,55.642735
25.954837,60,58.021204
16.499132,60,60.350296
22.913865,60,62.683129
33.303019,60,65.026289
30.17295,60,67.507167
30.967539,60,69.989927
32.94333,60,72.685572
33.20228,60,75.050061
42.424438,60,77.663322
28.446601,60,80.126592
38.390042,60,82.950946
39.825642,60,85.565281
40.047054,60,88.173438
35.018946,60,90.81114
43.052558,60,93.50415
40.368839,60,96.158783
39.362602,60,98.744756
39.484828,60,101.291543
47.195724,60,103.898762
46.693766,60,106.538887
42.121096,60,109.203489
43.516891,60,111.840936
43.420543,60,114.527123
42.712248,60,117.205909
37.966691,60,119.82736
38.799896,60,122.383098
39.248156,60,124.978632
39.283333,60,127.653133
39.692772,60,130.290291
40.011363,60,132.880956
44.188085,60,135.532582
39.454124,60,138.133031
45.744593,60,141.05308
46.626712,60,143.668267
37.133016,60,146.243807
39.362893,60,148.930978
43.541002,60,151.71913
44.789583,60,154.383994
41.205372,60,157.159962
41.855664,60,159.698292
45.217468,60,162.370529
39.722053,60,165.035785
39.471918,60,167.59203
41.66336,60,170.210303
44.41281,60,172.983659
39.707246,60,175.619452
37.24833,60,178.248513
40.175381,60,180.906264
38.802133,60,183.490273
43.176755,60,186.182362
37.052078,60,188.734714
42.384368,60,191.32688
42.479206,60,194.001336
43.10265,60,196.668208
41.206721,60,199.341299
46.537478,60,202.045016
46.273221,60,204.56622
41.797902,60,207.204095
38.076663,60,209.734185
41.311861,60,212.457529
39.732417,60,215.135835
39.055154,60,217.820641
44.788964,60,220.575131
41.456124,60,223.217208
38.267781,60,225.874607
42.019591,60,228.455275
43.843849,60,231.107521
44.861969,60,233.788002
38.155228,60,236.446041
42.692815,60,239.028089
41.885052,60,241.830055
44.011642,60,244.43403
37.926706,60,247.057106
39.606858,60,249.697608
39.189374,60,252.388819
44.263491,60,255.100129
40.257621,60,257.734475
37.813537,60,260.386531
41.242866,60,263.048238
42.544034,60,265.682526
39.220055,60,268.332836
42.674892,60,270.959692
48.287772,60,273.568675
42.223909,60,276.140169
44.330933,60,278.775449
39.038889,60,281.429116
37.425822,60,284.00863
41.859086,60,286.725526
42.704026,60,289.442532
46.490892,60,292.044701
40.741247,60,294.692449
40.387497,60,297.319915
39.458922,60,300.028373
39.362452,60,302.695322
40.816108,60,305.415476
42.595228,60,308.062761
42.175237,60,310.712439
37.234175,60,313.324205
40.826141,60,315.978956
42.855432,60,318.620529
48.657047,60,321.34663
38.62985,60,324.072093
43.028493,60,326.735455
40.784273,60,329.319653
36.997186,60,332.080311
37.914648,60,334.676384
39.313738,60,337.219845
49.22412,60,339.805911
36.609625,60,342.512838
42.869285,60,345.261288
39.536385,60,347.926202
42.150015,60,350.494065
41.004141,60,353.119369
49.063576,60,355.82967
42.102019,60,358.384122
41.594402,60,360.922029
45.56713,60,363.553647
39.675073,60,366.389205
41.691591,60,369.068085
38.7985,60,371.592079
39.995909,60,374.093252
40.399212,60,376.730181
45.368607,60,379.336771
37.15747,60,381.871125
38.407601,60,384.506086
41.35431,60,387.193363
44.762832,60,390.060973
36.37962,60,392.565901
42.973371,60,395.180513
43.423056,60,397.762088
40.882435,60,400.370367
40.673382,60,402.890131
45.27561,60,405.554003
37.981649,60,408.329484
48.3094,60,411.114378
37.855008,60,413.714503
39.831373,60,416.287688
35.550435,60,418.844031
40.654585,60,421.437129
42.131191,60,424.055796
42.468845,60,426.684776
36.357011,60,429.326017
39.575985,60,431.999652
42.622138,60,434.734977
37.523139,60,437.33102
41.191828,60,440.314105
40.309436,60,443.179639
38.687083,60,445.815531
42.363259,60,448.391384
40.009631,60,450.986571
40.534167,60,453.667578
45.447515,60,456.412288
40.006597,60,459.009239
37.284351,60,461.54127
43.146339,60,464.108212
40.800663,60,466.818302
41.253203,60,469.529004
39.904159,60,472.269845
42.659145,60,475.097558
44.824638,60,477.808907
38.55433,60,480.408232
37.038228,60,482.829829
41.061238,60,485.428815
37.183133,60,487.984188
41.866539,60,490.58459
41.459722,60,493.250745
39.807588,60,495.875897
39.698715,60,498.437216
39.917895,60,501.105349
42.656701,60,503.843729
36.536526,60,506.368091
38.559018,60,508.942041
36.102181,60,511.657783
46.21989,60,514.556394
38.734411,60,517.23003
40.4263,60,519.893164
38.635766,60,522.536124
42.7453,60,525.284575
38.347025,60,527.71757
41.623861,60,529.853817
37.57534,60,531.859867
43.54298,60,534.002878
37.835957,60,536.29022
43.235735,60,538.38979
47.971353,60,540.520694
40.48048,60,542.680324
43.889221,60,544.955422
42.209837,60,547.926969
38.615409,60,550.427168
40.280507,60,552.703374
39.234883,60,554.832478
40.983291,60,557.001541
41.951504,60,559.241561
44.524098,60,561.458818
45.103491,60,563.70679
40.496082,60,565.814025
38.88399,60,567.988811
38.683455,60,570.159948
38.636077,60,572.410858
37.953087,60,574.564587
42.267592,60,576.669835
46.64027,60,578.866108
39.66361,60,581.155506
49.087106,60,583.274999
43.418073,60,585.40029
43.49382,60,587.48684
38.235947,60,589.605821
44.972985,60,591.859162
37.701955,60,593.96268
44.085084,60,596.113635
40.531223,60,598.211853
44.823899,60,600.421621
41.396829,60,602.627601
38.245343,60,604.801582
36.518736,60,606.931263
41.852786,60,609.105853
41.199646,60,611.182834
43.358038,60,613.272332
39.267482,60,615.367492
41.536916,60,617.583467
37.999411,60,619.71622
38.762884,60,622.073458
38.808095,60,624.475368
36.214993,60,626.69982
38.039558,60,628.993638
42.152023,60,631.197778
38.989284,60,633.410135
43.369823,60,635.677838
39.963184,60,637.769929
39.257086,60,639.810203
40.7228,60,641.840157
43.202371,60,644.015942
42.779779,60,646.161962
43.81822,60,648.188322
40.198624,60,650.365283
45.738153,60,652.587612
43.051849,60,654.646814
40.538678,60,656.864276
39.640252,60,659.068091
45.927452,60,661.14954
36.43082,60,663.238009
40.143888,60,665.328636
41.287452,60,667.49003
43.338897,60,669.705815
40.647353,60,671.771016
43.563843,60,673.861752
48.043843,60,675.959668
39.707941,60,677.989664
38.217303,60,680.19111
39.973918,60,682.387361
38.089854,60,684.508704
41.994393,60,686.655123
40.371129,60,688.759158
37.142381,60,691.002423
48.244284,60,693.21618
37.732882,60,695.236995
35.263784,60,697.302468
41.149885,60,699.402916
