#{"t_start": 1788460045.56108, "env_id": "None"}
r,l,t
12.817486,60,1.563097
7.139335,60,3.084059
4.961299,60,4.620567
7.616449,60,6.240206
5.007851,60,8.266525
-6.713387,60,10.08682
10.902596,60,12.328691
-2.44557,60,14.504366
6.298633,60,16.568806
0.686705,60,18.728946
9.30807,60,21.015188
9.819278,60,23.411161
23.760767,60,25.830566
13.128936,60,28.04355
6.388678,60,30.350676
-13.293366,60,32.263566
21.112589,60,34.523096
14.172171,60,36.747245
21.569237,60,38.933689
20.814536,60,41.228872
8.368659,60,43.479631
28.66517,60,45.685643
30.910304,60,48.003588
24.048114,60,50.376146
17.270559,60,52.590043
27.521094,60,54.800634
25.836627,60,57.167549
17.466715,60,59.501269
26.641881,60,61.829304
29.155921,60,64.177777
26.603188,60,66.65663
26.247756,60,69.14809
37.039847,60,71.836847
18.324452,60,74.191553
38.764782,60,76.808931
34.654349,60,79.284949
36.273301,60,82.104852
36.084717,60,84.719229
41.000323,60,87.324899
34.367323,60,89.969859
39.014676,60,92.660038
46.255048,60,95.311893
42.696027,60,97.897637
42.227188,60,100.44256
38.766511,60,103.053409
39.881871,60,105.690911
44.163631,60,108.357357
44.729796,60,110.994826
40.13094,60,113.682073
39.53335,60,116.361348
40.151747,60,118.981553
44.500625,60,121.551469
39.423456,60,124.132617
33.896904,60,126.807306
42.189816,60,129.445742
41.474083,60,132.03252
45.851382,60,134.688581
44.329615,60,137.292926
43.450267,60,140.211679
41.968787,60,142.81894
37.057472,60,145.397781
44.858166,60,148.084022
42.248286,60,150.873849
41.042067,60,153.541791
39.059843,60,156.314989
37.616247,60,158.852332
47.598817,60,161.526174
41.254199,60,164.186186
39.213702,60,166.745735
44.72856,60,169.363535
39.98332,60,172.138556
38.435972,60,174.777614
37.549319,60,177.402995
42.485838,60,180.060557
38.3096,60,182.643089
38.502265,60,185.333867
40.017202,60,187.888852
40.681851,60,190.482328
41.867224,60,193.155781
39.436412,60,195.79872
40.73713,60,198.495573
45.274571,60,201.200599
40.44783,60,203.718935
37.584007,60,206.357797
40.722079,60,208.890203
42.136676,60,211.59747
39.93141,60,214.292142
45.530128,60,216.986042
40.996458,60,219.729012
40.664807,60,222.371073
41.425981,60,225.027319
38.497449,60,227.608567
44.704175,60,230.260621
44.564366,60,232.943336
41.737543,60,235.607345
43.521093,60,238.182335
42.125551,60,240.9829
39.40955,60,243.593451
42.685934,60,246.190036
43.409211,60,248.851813
39.737137,60,251.553444
41.768929,60,254.254849
41.290751,60,256.886616
39.568886,60,259.53563
38.940726,60,262.206293
38.033874,60,264.836195
45.369586,60,267.48855
38.514514,60,270.113935
42.693535,60,272.721915
40.936696,60,275.293891
45.112023,60,277.92734
44.486654,60,280.586171
39.870742,60,283.166632
