#{"t_start": 1788526188.8026865, "env_id": "None"}
r,l,t
0.143895,60,3.483114
11.744063,60,6.157988
-1.486527,60,7.363775
-10.77897,60,9.324128
5.051889,60,12.09143
2.248485,60,15.42148
0.284399,60,19.141649
11.520968,60,22.369622
8.852325,60,24.617018
-0.429066,60,27.838024
20.292403,60,30.092314
10.238004,60,32.261665
8.894708,60,34.551507
18.581948,60,37.95101
14.556164,60,42.109571
19.220545,60,44.754838
6.676921,60,47.216175
16.500463,60,51.791835
12.590104,60,54.106508
22.229283,60,57.335803
0.375401,60,60.221214
-12.081197,60,62.66114
-0.477896,60,66.365337
-1.106066,60,69.164858
22.258899,60,72.328036
14.661905,60,75.118854
6.926761,60,77.98233
10.41655,60,80.447601
21.363044,60,83.78872
26.886368,60,85.942842
31.135696,60,88.306962
14.468369,60,90.800425
28.716417,60,93.65434
28.108095,60,96.638079
31.605616,60,99.79227
39.90492,60,103.290145
27.484423,60,106.391351
37.344955,60,109.68977
38.801584,60,112.317592
34.866757,60,114.368421
37.82973,60,116.532276
37.970641,60,119.123976
43.90769,60,121.352733
42.88478,60,123.470954
40.700972,60,125.748636
37.760814,60,128.074982
38.941457,60,130.603141
45.493548,60,132.862901
42.728971,60,135.603241
40.59896,60,137.818916
41.668139,60,139.884202
38.771955,60,142.189853
48.188877,60,144.340297
35.453743,60,146.518764
40.658199,60,148.693395
34.057063,60,150.894519
36.373298,60,153.118475
39.810663,60,155.147882
43.206689,60,157.251963
40.935111,60,159.341725
41.252155,60,162.472479
37.829976,60,165.670244
42.263146,60,168.847679
44.465079,60,171.619262
42.806152,60,174.195482
39.5797,60,176.741611
41.498742,60,179.213801
40.761877,60,181.772796
46.657517,60,183.930364
41.36144,60,186.374195
38.648817,60,188.948917
41.6318,60,191.502998
42.068443,60,194.034153
39.069264,60,196.432009
34.677627,60,199.013649
41.277518,60,201.477448
41.653691,60,203.873679
41.326918,60,206.17313
44.304764,60,208.554839
39.986583,60,210.853276
45.672382,60,213.233017
42.896572,60,215.717424
43.953372,60,218.209828
41.336828,60,220.627608
41.522779,60,222.97458
41.533374,60,225.240398
41.123875,60,227.498645
40.985728,60,229.839982
39.340496,60,232.290897
40.381726,60,234.544302
48.36658,60,236.90188
39.037815,60,239.145675
42.388874,60,241.5048
44.938403,60,243.874384
