#{"t_start": 1788432847.0715675, "env_id": "None"}
r,l,t
5.790734,60,2.422103
-21.432766,60,3.730944
-4.35026,60,4.810291
-2.46186,60,5.909777
-15.265642,60,7.386332
-7.164478,60,9.060311
20.883133,60,11.021418
6.873922,60,12.830321
13.532504,60,15.144421
0.332398,60,16.944294
15.068334,60,19.352381
4.432418,60,21.171252
11.136645,60,23.023442
-3.040783,60,25.059879
-7.61137,60,27.045901
12.826023,60,28.957999
15.624976,60,30.712491
16.611398,60,32.713571
10.070284,60,34.363043
19.937832,60,36.344555
11.898565,60,38.341224
-1.813063,60,40.123174
19.872775,60,42.092167
23.253479,60,44.316335
17.889463,60,46.462722
23.259337,60,48.806996
12.540523,60,50.527548
3.791004,60,52.353444
20.785271,60,54.279576
26.89255,60,56.276721
27.086991,60,58.309319
24.629646,60,60.426925
35.717982,60,62.794352
31.759794,60,65.310367
37.99189,60,67.792483
35.960401,60,70.172868
37.270278,60,72.219039
37.847345,60,74.384964
41.47007,60,76.342956
40.345494,60,78.444675
41.155477,60,80.418957
42.322983,60,82.688797
47.124604,60,85.373753
40.103036,60,87.777135
43.439465,60,90.406505
45.305018,60,92.513372
47.11098,60,94.606778
46.585032,60,97.307704
41.276313,60,99.99716
47.795214,60,102.512899
38.449254,60,104.724718
43.772173,60,107.170325
46.246332,60,109.927221
46.767269,60,112.474549
47.818364,60,114.754515
40.988731,60,117.165736
48.553691,60,119.590001
46.236357,60,121.837527
46.653368,60,124.220255
42.137016,60,126.648707
44.487429,60,129.223487
42.669773,60,132.122482
48.00973,60,134.737653
44.749004,60,137.33729
48.598103,60,139.568236
46.273469,60,141.859539
44.208034,60,144.151452
44.303107,60,146.638538
47.477987,60,149.427588
46.372062,60,152.292066
39.699661,60,155.058607
43.361315,60,157.535824
35.973878,60,159.97429
45.094729,60,162.376533
41.152187,60,164.953899
44.564498,60,167.542762
43.629041,60,170.619192
45.27623,60,173.543875
42.763409,60,176.202165
39.188666,60,178.142452
40.995583,60,180.120749
49.241275,60,182.155334
44.34923,60,184.143576
44.882529,60,186.367962
40.880576,60,188.694457
44.419123,60,191.006967
47.570575,60,193.537349
41.945373,60,196.009098
46.775101,60,198.388362
43.381192,60,200.456629
48.019686,60,202.519635
45.209911,60,204.493874
42.929999,60,206.622308
47.063194,60,208.615025
44.494862,60,210.828917
47.186959,60,213.145319
45.100875,60,215.460202
43.093577,60,217.659696
41.858772,60,219.252564
41.498572,60,220.996115
50.523717,60,222.65193
42.613978,60,224.281688
42.041198,60,225.972272
39.363118,60,227.627189
41.508667,60,229.391867
43.876319,60,231.13035
47.426727,60,232.990959
41.904497,60,235.131515
50.5619,60,237.451997
45.626028,60,239.182687
49.772055,60,240.83077
39.705899,60,242.647222
33.349679,60,244.135767
44.29075,60,245.679244
47.449962,60,247.473711
41.565755,60,249.047727
41.026058,60,250.636828
43.812695,60,252.233746
42.467058,60,254.445945
44.039566,60,256.413605
47.217484,60,258.608432
44.497078,60,261.036032
44.858248,60,262.962983
46.147382,60,264.790512
41.978753,60,266.403986
50.947106,60,268.155833
44.136878,60,269.793735
42.88745,60,271.570027
47.621786,60,273.553079
45.038384,60,275.565029
42.499093,60,277.747543
40.170799,60,279.991128
43.654547,60,282.7527
45.558188,60,284.636173
46.963378,60,287.029401
43.293818,60,288.895325
44.680597,60,290.911515
43.330083,60,292.857028
45.587831,60,294.721087
47.527874,60,296.761853
44.589282,60,299.082488
44.537284,60,301.246416
43.047279,60,303.276371
45.427425,60,305.319978
43.286375,60,307.502938
42.545741,60,309.948353
42.776462,60,312.085159
43.591037,60,314.236211
47.874593,60,316.339361
44.684803,60,318.377139
46.72491,60,320.600281
48.926737,60,322.84026
42.478082,60,324.972812
37.904613,60,326.951373
45.297657,60,328.980169
44.874741,60,331.052723
43.541587,60,333.015394
40.895272,60,335.184899
43.680426,60,337.843038
45.751025,60,340.055617
46.384324,60,342.433667
43.333502,60,344.645255
41.693736,60,346.733533
38.314424,60,348.853481
45.003291,60,350.896039
46.593507,60,353.064261
41.071028,60,354.983682
43.922304,60,356.931843
44.820945,60,359.070335
43.420173,60,361.133169
40.813769,60,363.696177
42.486328,60,366.53772
40.829763,60,368.808015
46.137306,60,370.653605
47.155475,60,372.510472
42.927584,60,374.321146
44.278317,60,376.790243
50.73315,60,379.110096
39.657616,60,381.167368
44.312447,60,383.80454
43.36952,60,386.49355
41.629426,60,388.445065
43.983777,60,390.556225
44.146688,60,392.786191
41.930062,60,395.057903
44.547043,60,397.489525
43.662783,60,399.426349
37.475008,60,401.146282
42.949381,60,403.097462
43.96179,60,404.943603
36.773796,60,407.080281
39.828594,60,409.2039
42.33412,60,411.274736
44.891474,60,413.219413
41.147737,60,414.948235
45.421489,60,416.844124
46.003309,60,419.034823
45.934561,60,421.176438
36.957129,60,423.552005
45.672951,60,425.895633
42.212257,60,428.36135
40.380472,60,430.666081
39.79938,60,433.268427
46.505385,60,435.312221
43.47369,60,437.858839
44.605011,60,440.01452
43.599646,60,441.633634
46.445682,60,443.531357
42.016751,60,445.539688
42.012642,60,447.593174
