#{"t_start": 1788432847.395604, "env_id": "None"}
r,l,t
-3.618728,60,2.105254
5.718549,60,3.41421
9.289243,60,4.49369
-10.975294,60,5.601759
8.86046,60,7.078483
6.7172,60,8.762592
6.870621,60,10.711145
12.025397,60,12.525383
17.836145,60,14.829034
11.021873,60,16.631968
13.665276,60,19.052701
7.288127,60,20.858608
6.599186,60,22.719184
7.539099,60,24.750489
12.385438,60,26.744888
0.897,60,28.647642
22.020753,60,30.399813
20.215294,60,32.402729
11.440376,60,34.051842
14.334927,60,36.038533
6.955562,60,38.037966
18.638682,60,39.814985
18.234166,60,41.789721
29.983328,60,44.009812
20.20132,60,46.159033
29.428579,60,48.497996
10.909473,60,50.223081
28.498322,60,52.043644
17.720814,60,53.963826
19.196074,60,55.975267
32.916408,60,58.005035
36.391986,60,60.113975
37.871638,60,62.494044
33.191287,60,64.998834
39.930129,60,67.495214
40.211787,60,69.870291
36.763715,60,71.913991
38.422376,60,74.071885
39.792615,60,76.038356
44.135587,60,78.131759
38.73703,60,80.107861
40.188726,60,82.380558
44.968714,60,85.072656
42.122233,60,87.476446
43.22375,60,90.098001
44.36609,60,92.204418
47.733901,60,94.297349
43.166277,60,97.000791
37.385813,60,99.698874
45.818573,60,102.203813
41.831676,60,104.421819
42.38016,60,106.863162
43.695796,60,109.627157
44.036912,60,112.169142
44.609968,60,114.449986
43.031695,60,116.860689
47.179619,60,119.277469
43.783339,60,121.527249
43.539497,60,123.918557
42.544087,60,126.350756
45.342387,60,128.929963
47.767452,60,131.820442
47.300105,60,134.43199
45.81119,60,137.036909
46.566363,60,139.260404
45.20378,60,141.555804
42.87361,60,143.849137
45.835284,60,146.332761
44.372099,60,149.129705
46.2793,60,151.99596
43.104776,60,154.75315
43.511406,60,157.236426
45.295578,60,159.663759
47.022877,60,162.070744
45.315699,60,164.651834
42.89152,60,167.241539
46.972338,60,170.324599
45.555077,60,173.246425
45.717254,60,175.897358
38.590725,60,177.825611
42.851948,60,179.817613
44.895648,60,181.854199
41.597065,60,183.831294
43.907067,60,186.071887
40.93669,60,188.398313
48.165329,60,190.699092
49.113791,60,193.234086
42.193907,60,195.70545
49.246619,60,198.079419
46.432206,60,200.146463
44.725604,60,202.213519
44.183432,60,204.183654
46.875057,60,206.309743
45.086121,60,208.30383
45.968231,60,210.527479
46.384139,60,212.839383
42.419048,60,215.159183
45.209523,60,217.354939
42.618813,60,218.938429
43.909762,60,220.683458
43.00006,60,222.338313
45.834198,60,223.972686
39.621866,60,225.665922
42.228706,60,227.316192
46.97493,60,229.079431
41.216191,60,230.817608
39.721191,60,232.676292
42.045108,60,234.829469
43.563959,60,237.147306
47.163947,60,238.868598
43.855383,60,240.516847
43.936122,60,242.334027
39.005381,60,243.826118
43.375885,60,245.364325
45.500505,60,247.162631
40.161965,60,248.738636
42.312097,60,250.324986
44.548209,60,251.927196
41.417332,60,254.133386
46.52442,60,256.108991
41.815069,60,258.301739
43.954098,60,260.737556
43.756743,60,262.650792
42.562334,60,264.479083
41.645988,60,266.089683
44.69212,60,267.849127
43.539845,60,269.483347
44.65506,60,271.266145
45.52037,60,273.240326
45.322208,60,275.254716
47.953392,60,277.444895
40.915051,60,279.684153
44.324799,60,282.445653
48.383132,60,284.324725
46.584052,60,286.719247
44.870827,60,288.582877
44.747468,60,290.603652
46.137899,60,292.546641
48.917773,60,294.41058
47.364144,60,296.453843
49.766187,60,298.773785
43.12611,60,300.941049
44.669199,60,302.971332
42.872121,60,305.010049
49.634517,60,307.194432
38.589355,60,309.642112
40.632692,60,311.77652
42.08344,60,313.930042
44.748084,60,316.02946
41.632502,60,318.063883
42.691404,60,320.293767
47.889641,60,322.534256
44.981096,60,324.668189
39.586033,60,326.642788
40.933639,60,328.678339
48.96455,60,330.741311
40.709745,60,332.706777
43.518421,60,334.877058
44.893495,60,337.535651
45.063215,60,339.747906
42.774739,60,342.124836
44.687232,60,344.335857
40.505683,60,346.424678
40.411388,60,348.548575
46.654987,60,350.586905
44.760117,60,352.753103
41.25342,60,354.673127
44.04815,60,356.622648
44.349542,60,358.759102
41.595105,60,360.820571
43.668347,60,363.39273
41.973276,60,366.238882
43.053694,60,368.502128
41.279146,60,370.344884
44.745677,60,372.198468
45.611846,60,374.012701
45.20588,60,376.486624
44.730151,60,378.803822
38.94201,60,380.870054
45.345525,60,383.50317
42.146216,60,386.194618
44.560332,60,388.134113
47.182024,60,390.255101
42.431032,60,392.475594
43.128943,60,394.750827
46.174734,60,397.181576
41.955391,60,399.113827
45.393664,60,400.840688
47.30038,60,402.786955
38.663298,60,404.636896
41.753161,60,406.767708
41.667176,60,408.898764
43.189514,60,410.97085
41.83985,60,412.911088
42.298623,60,414.6373
42.270374,60,416.533659
39.544349,60,418.729323
42.693295,60,420.864022
43.231288,60,423.248182
43.619635,60,425.594509
43.148112,60,428.060349
45.246494,60,430.36767
42.515088,60,432.969182
47.605292,60,434.999902
44.187158,60,437.546705
43.021556,60,439.70464
41.966655,60,441.319683
45.649559,60,443.229188
44.345524,60,445.233799
42.832828,60,447.283141
44.68903,60,449.461309
44.624318,60,451.167112
43.048318,60,452.988149
45.831443,60,454.630261
44.792354,60,456.983121
39.52369,60,458.807397
43.338428,60,460.516922
44.545106,60,462.140081
41.261292,60,463.789359
44.613707,60,465.830869
44.971146,60,467.896438
46.002136,60,470.165242
43.848473,60,471.933704
43.458988,60,473.623606
42.720457,60,475.417275
44.435312,60,477.127816
46.845783,60,478.783189
42.952512,60,480.591597
47.512787,60,482.30647
40.275048,60,483.970678
43.07264,60,485.631077
43.26756,60,487.82626
46.115738,60,489.926978
43.175006,60,492.018991
45.562431,60,493.779924
46.990018,60,495.763916
44.529162,60,497.98844
45.254995,60,499.868303
41.454713,60,502.015127
41.484657,60,503.984216
41.717047,60,505.714507
45.146045,60,507.616536
43.638887,60,509.567948
44.888641,60,511.819453
43.452699,60,514.007748
44.495723,60,515.722998
49.086134,60,517.498705
41.53484,60,519.448132
46.792999,60,521.557755
41.909007,60,523.636959
43.529772,60,525.621504
44.691768,60,527.359488
46.646906,60,529.345736
43.963952,60,531.551729
40.52581,60,533.680792
43.607907,60,535.704906
39.317551,60,537.861009
44.771511,60,539.644835
42.118327,60,541.576488
43.457915,60,543.285617
46.926485,60,545.141982
49.465735,60,546.824179
42.879993,60,548.456874
41.574704,60,550.403481
39.150295,60,552.494637
39.39405,60,554.476265
44.689516,60,556.437865
44.297878,60,558.105137
47.06414,60,559.805711
42.930477,60,561.903204
42.899606,60,563.622545
46.925905,60,565.809241
44.968899,60,567.373922
43.918878,60,569.064959
43.69382,60,570.740066
45.959744,60,572.423318
40.287473,60,574.285255
47.101029,60,576.087519
47.871823,60,577.927405
45.87508,60,579.622726
43.157076,60,581.146901
47.309316,60,582.693877
39.470029,60,584.329077
42.425202,60,586.068154
43.585079,60,587.686806
47.096435,60,589.460389
43.036623,60,591.052028
47.333642,60,592.898173
45.982046,60,594.874638
44.116368,60,597.136785
45.337587,60,598.97129
44.216293,60,600.632861
45.251629,60,602.264131
41.277707,60,603.853943
45.039599,60,605.465897
39.530725,60,607.268239
42.767341,60,609.006666
47.913452,60,610.677296
50.14216,60,612.335088
44.080885,60,614.21137
44.037731,60,616.168922
44.64343,60,618.345232
43.740115,60,620.281553
49.675682,60,621.891904
44.817902,60,623.538681
48.320267,60,625.181037
47.279723,60,626.877691
43.754358,60,628.668483
41.638742,60,630.404358
42.962002,60,631.882382
42.568405,60,633.538852
48.168412,60,635.740283
48.539312,60,638.008166
46.396189,60,639.987997
44.971569,60,641.910168
45.374049,60,643.513574
40.8059,60,645.184578
42.609769,60,646.755902
44.888309,60,648.399947
44.476616,60,650.226943
43.844322,60,651.994953
43.564819,60,653.562313
42.314772,60,655.218158
43.979936,60,657.192044
45.474115,60,659.07628
46.151141,60,660.996848
43.054745,60,663.146818
