#{"t_start": 1788527558.6737406, "env_id": "None"}
r,l,t
-17.964801,60,3.475082
15.333959,60,6.796182
8.954395,60,8.798083
5.932175,60,11.599818
-1.093225,60,14.282619
2.981336,60,16.723137
9.661465,60,19.355195
16.478572,60,22.449917
14.116449,60,25.680649
2.359513,60,29.199509
5.866711,60,32.399059
17.712039,60,36.013715
13.432155,60,39.396898
17.338606,60,42.892071
7.365715,60,46.916042
-10.020237,60,49.860869
0.73157,60,53.849243
6.788174,60,56.743598
16.320361,60,60.268209
20.696997,60,63.429656
23.856495,60,66.790714
27.848999,60,69.451827
-0.405573,60,71.17006
23.423926,60,73.38298
23.899246,60,75.537643
20.35568,60,77.787186
23.573259,60,80.023848
26.421691,60,82.359583
27.040467,60,85.568701
15.122508,60,87.923196
18.539305,60,91.863832
29.867762,60,95.729969
31.254723,60,99.281627
37.190716,60,102.115296
35.685176,60,106.484142
35.671083,60,110.25665
31.384796,60,115.349642
36.806732,60,119.066278
38.004685,60,123.785125
41.868967,60,127.796644
40.252697,60,131.997427
37.50424,60,135.168583
38.906949,60,138.827027
36.724845,60,142.020379
40.466802,60,146.483722
41.154017,60,150.241882
39.550921,60,154.761468
37.368147,60,159.413962
42.709189,60,164.709567
39.945847,60,169.567317
40.92577,60,175.102938
37.921407,60,178.14367
36.853904,60,180.694924
40.307017,60,183.491174
40.318398,60,186.069295
38.609636,60,188.729868
38.184593,60,192.10849
43.567029,60,195.313262
41.768712,60,198.673778
40.785592,60,201.448629
43.812737,60,204.007743
44.467395,60,206.419912
36.600144,60,208.622665
36.923973,60,210.815022
41.648625,60,213.224793
32.989955,60,216.257383
43.162724,60,220.438634
41.00136,60,224.95015
38.968662,60,228.452245
35.920283,60,232.35241
45.683838,60,236.58406
39.999039,60,240.724091
43.304119,60,244.886047
37.389323,60,248.80981
44.439971,60,252.597615
34.037676,60,256.517867
42.95529,60,259.091103
39.674807,60,261.630002
39.037753,60,265.020702
44.912462,60,269.326056
41.363961,60,273.283662
41.789851,60,276.155704
43.525624,60,278.698963
41.20924,60,281.219442
40.176962,60,283.564188
46.441724,60,286.077254
41.98133,60,288.733528
41.037899,60,292.843864
39.552744,60,296.629832
41.972069,60,300.465609
45.399199,60,303.1433
43.101679,60,305.834077
41.124057,60,308.008593
39.216982,60,310.843879
37.280042,60,315.583641
45.080025,60,319.583469
43.610711,60,324.316562
42.599619,60,328.170162
43.295994,60,332.66679
42.51239,60,336.183469
38.263154,60,340.821655
42.352694,60,345.44442
39.87123,60,349.611085
39.133183,60,353.731121
44.240856,60,357.642883
44.00136,60,361.097319
38.767144,60,365.530147
41.188718,60,369.871988
40.946605,60,374.402019
42.589466,60,378.868156
38.739791,60,383.014546
41.409818,60,387.060807
40.532651,60,391.027654
44.004911,60,395.318941
41.470931,60,399.924279
38.832559,60,404.235092
42.374741,60,408.086366
42.720978,60,411.740608
42.531409,60,415.447238
42.296681,60,418.874548
42.266509,60,422.614492
39.216999,60,425.891243
40.725969,60,430.139977
44.36816,60,433.30192
41.742573,60,436.189361
41.773763,60,439.652275
44.009729,60,443.905766
43.297981,60,448.18205
41.41519,60,451.76223
41.588856,60,455.910077
38.591889,60,459.312337
40.015075,60,463.114671
40.942273,60,467.057376
38.989938,60,471.060081
43.682671,60,475.381628
45.798392,60,479.829738
40.113398,60,484.100262
41.709676,60,488.504918
40.126869,60,493.364482
44.352457,60,497.643412
39.217106,60,502.07849
38.783888,60,506.085147
43.237913,60,510.182755
41.71816,60,513.77472
41.17454,60,517.115159
38.070633,60,521.170774
37.008853,60,525.46225
37.401518,60,529.82955
41.227991,60,534.437625
41.637294,60,538.916541
46.764278,60,543.045888
37.630219,60,547.070904
41.850507,60,549.911285
37.436216,60,552.435088
42.849221,60,554.913947
44.189682,60,557.570491
44.959935,60,560.195978
38.4734,60,562.687044
45.34199,60,565.246099
41.910036,60,568.477472
43.228739,60,573.064403
42.901039,60,576.77341
42.295223,60,581.377541
40.890926,60,585.206586
37.868749,60,589.81588
40.253658,60,593.664777
47.917562,60,597.068136
40.330459,60,599.782108
39.763847,60,602.377415
42.236878,60,605.05276
43.391815,60,607.741357
43.19992,60,610.150598
40.075443,60,612.580792
39.548679,60,615.64779
39.444709,60,620.70754
40.937197,60,624.516406
41.39033,60,628.872014
37.861784,60,633.020751
39.365225,60,637.873231
37.675801,60,641.633814
36.579335,60,644.932447
47.966878,60,647.611164
46.734722,60,650.130721
39.174297,60,652.621606
38.247108,60,655.060514
41.380084,60,659.234485
36.980841,60,662.929098
35.836523,60,667.460284
43.144575,60,671.545251
37.892445,60,675.003463
38.909802,60,679.260851
41.17252,60,683.251686
40.651572,60,686.543004
43.517811,60,690.050595
42.782774,60,694.449703
49.282042,60,698.751493
44.550769,60,702.533981
42.620228,60,706.565537
41.472871,60,709.383979
40.304702,60,712.666033
44.31723,60,716.967641
35.296965,60,721.094097
39.807132,60,724.903125
45.551336,60,728.805146
42.020504,60,731.986314
40.758888,60,734.450841
39.651432,60,737.014236
44.898499,60,740.063283
42.105865,60,744.618624
43.682104,60,748.846946
43.127234,60,753.19833
38.930453,60,756.830558
38.534173,60,760.973759
36.818637,60,765.109167
40.309152,60,769.604076
39.970709,60,773.472352
41.343289,60,777.401215
44.900911,60,781.965533
47.789386,60,785.848485
46.126242,60,790.257457
40.681797,60,794.118593
38.045266,60,799.009379
39.717129,60,802.576645
42.740818,60,806.70928
46.430388,60,811.127222
42.701663,60,814.55813
37.180661,60,817.711395
35.057931,60,820.945302
41.755173,60,824.857681
39.687138,60,828.837013
39.406831,60,832.618575
38.114576,60,836.554103
45.463779,60,840.186492
43.568382,60,843.462142
46.911749,60,847.365107
42.397677,60,851.149071
42.159122,60,855.619653
40.036846,60,859.266138
41.403182,60,864.133243
43.690176,60,868.552735
39.100145,60,872.930289
40.652782,60,876.013569
41.330015,60,879.073037
40.809346,60,882.300935
39.495142,60,885.339526
40.9968,60,888.484962
40.678039,60,891.704222
38.009542,60,894.937576
41.27177,60,897.59971
37.613291,60,900.174504
48.021933,60,903.347392
46.122399,60,906.358141
38.454119,60,909.851964
43.73031,60,913.215474
38.319828,60,916.916541
44.637145,60,921.015509
39.686559,60,925.194097
39.647025,60,928.782555
42.279164,60,932.551472
42.233478,60,935.504785
40.877825,60,938.176273
40.008043,60,940.625537
41.101162,60,943.201721
44.868866,60,946.689389
41.771678,60,950.624113
43.479268,60,954.165379
41.076201,60,957.528346
38.815554,60,960.195396
39.145923,60,962.904531
37.174373,60,965.670357
47.116529,60,968.723808
37.88585,60,971.939148
37.272876,60,975.133979
39.216285,60,978.25337
36.624799,60,981.523919
40.84305,60,985.92789
43.655078,60,989.973466
38.373061,60,993.720272
43.97589,60,997.045466
45.174833,60,1000.860119
41.250338,60,1003.946568
44.53452,60,1007.981546
44.248826,60,1011.604272
36.653407,60,1015.031235
39.049325,60,1019.06808
41.673507,60,1023.049494
40.665772,60,1027.247605
45.970866,60,1031.41008
38.405833,60,1035.008334
43.910985,60,1037.718225
37.619966,60,1040.305352
41.737712,60,1043.552657
39.983146,60,1046.714695
38.917089,60,1050.735224
41.555586,60,1053.809712
44.827916,60,1057.669714
45.692554,60,1061.61832
39.346842,60,1065.390346
39.873314,60,1068.423928
39.350941,60,1072.113019
38.990855,60,1075.796387
43.556524,60,1079.546864
39.725181,60,1084.109325
39.047706,60,1087.690951
40.281605,60,1090.507742
38.713374,60,1093.307172
42.922586,60,1097.245928
40.089947,60,1100.746879
