#{"t_start": 1788527557.6374638, "env_id": "None"}
r,l,t
8.078907,60,4.465361
0.708239,60,7.779655
-9.804589,60,9.817909
13.760142,60,12.57039
-7.076757,60,15.283274
2.826692,60,17.716694
10.120319,60,20.350436
15.079072,60,23.44857
5.395141,60,26.671675
6.148348,60,30.200192
10.42226,60,33.369845
5.539473,60,37.006297
14.444746,60,40.389144
15.375428,60,43.849303
22.995675,60,47.888663
13.835655,60,50.824307
6.559997,60,54.841522
-17.01209,60,57.720867
-9.084205,60,61.239909
8.75049,60,64.400441
16.343274,60,67.771233
21.467234,60,70.45064
-8.326586,60,72.175737
20.318171,60,74.384268
16.086941,60,76.548483
21.726982,60,78.786548
4.296944,60,81.01819
24.595327,60,83.355693
33.105831,60,86.54867
-4.625618,60,88.911209
26.553894,60,92.823442
28.692475,60,96.707587
24.110024,60,100.285961
37.33524,60,103.113161
32.739745,60,107.438778
37.69168,60,111.220643
38.193114,60,116.342533
38.938786,60,120.050927
40.000416,60,124.748161
34.826932,60,128.761372
38.445449,60,132.989865
36.046961,60,136.16154
47.055384,60,139.814642
36.762141,60,142.982525
39.48495,60,147.462723
42.603408,60,151.231349
39.490857,60,155.722906
35.58504,60,160.361773
44.270112,60,165.670228
44.218853,60,170.50935
38.61537,60,176.103516
40.246808,60,179.137384
40.655422,60,181.686151
46.427785,60,184.487481
42.463918,60,187.063204
35.409629,60,189.688973
40.030621,60,193.113863
40.609471,60,196.304153
48.169524,60,199.664019
39.224582,60,202.442555
38.953312,60,205.012566
38.676248,60,207.421735
42.296984,60,209.621353
43.83858,60,211.810055
39.611991,60,214.221791
43.101734,60,217.219198
43.085179,60,221.411822
41.713485,60,225.929562
40.499291,60,229.431138
41.337831,60,233.338008
42.658887,60,237.555317
42.600723,60,241.714558
40.52361,60,245.88282
40.427554,60,249.797433
41.358102,60,253.561777
38.351679,60,257.51846
41.199209,60,260.092116
44.218245,60,262.628552
42.262735,60,265.964233
39.995141,60,270.323057
38.937798,60,274.270277
41.828501,60,277.142426
40.256762,60,279.658592
38.729803,60,282.221755
39.938657,60,284.566294
46.004196,60,287.080742
42.430875,60,289.722125
44.726481,60,293.808514
45.73366,60,297.613395
41.25676,60,301.427142
37.196845,60,304.133595
38.595119,60,306.843839
42.750696,60,309.009552
43.961506,60,311.805713
