#{"t_start": 1788519503.1061394, "env_id": "None"}
r,l,t
7.08666,60,5.206056
7.581156,60,7.516265
4.794751,60,10.014679
5.238177,60,12.112275
-2.475046,60,13.907693
1.425914,60,15.876838
2.611122,60,17.71749
21.665812,60,19.620883
-4.444319,60,22.188252
-1.261295,60,24.205176
16.720231,60,26.45939
12.051562,60,28.738185
6.466616,60,30.902506
6.352101,60,33.34479
17.823208,60,35.41904
18.561056,60,37.414962
11.789658,60,39.238398
13.863313,60,42.078094
13.852633,60,44.215638
8.256112,60,46.533494
14.761078,60,48.944968
21.432375,60,51.48325
7.537251,60,53.791902
15.010875,60,56.079789
-0.82764,60,58.317869
11.044257,60,61.576801
17.498706,60,64.189029
23.693745,60,66.408725
25.595639,60,69.671463
9.625896,60,72.999122
23.992862,60,75.633444
21.882615,60,78.124483
19.744572,60,80.649086
23.956487,60,82.969504
26.899744,60,85.714118
17.21188,60,88.053767
19.907601,60,90.202849
27.435323,60,92.415055
21.781922,60,95.149793
6.689167,60,98.025646
10.042121,60,101.039584
5.982321,60,104.040382
15.559478,60,107.130933
20.676022,60,110.264337
21.183871,60,114.242656
21.403905,60,117.608769
23.589533,60,121.15342
28.60845,60,124.190274
9.23765,60,126.554336
22.805313,60,128.852829
26.621624,60,131.56732
25.930216,60,134.69896
28.679731,60,137.70227
25.46076,60,140.498343
27.057312,60,143.015608
32.076263,60,145.337479
19.556877,60,148.677504
18.406258,60,151.336871
32.696467,60,153.706563
18.926496,60,156.599718
27.011762,60,159.157863
35.100894,60,161.718949
30.911888,60,164.13349
32.044786,60,166.627088
22.467173,60,168.926688
30.826297,60,171.47176
31.964434,60,173.699894
27.208447,60,176.044972
33.341413,60,179.221943
33.257867,60,181.791146
30.364849,60,185.114145
32.056128,60,188.374074
27.233881,60,191.636849
27.261389,60,194.49425
33.047707,60,197.355506
35.611936,60,200.30451
30.464631,60,204.068629
31.516944,60,206.941151
32.092474,60,209.79191
31.242359,60,212.384144
31.25292,60,215.112309
33.996038,60,217.550874
30.838499,60,220.369198
36.73359,60,224.433235
34.118362,60,227.617653
33.965952,60,231.045991
38.378917,60,234.109755
32.647231,60,237.341078
39.992772,60,240.526003
38.275624,60,243.511013
23.749855,60,246.400131
35.770719,60,249.005948
38.26683,60,251.57373
40.557227,60,254.594458
31.736094,60,257.292736
34.13039,60,260.125695
42.308499,60,263.081373
29.267947,60,266.008938
24.990514,60,269.084864
31.175897,60,271.485554
28.931688,60,274.087769
30.300979,60,276.836611
37.024895,60,280.430361
34.202745,60,283.87043
36.905027,60,286.883735
35.149087,60,289.50788
33.038616,60,292.164894
26.410768,60,294.564656
30.646568,60,297.026111
34.92862,60,299.468412
35.143099,60,302.908931
36.794422,60,305.800139
38.980415,60,309.27505
33.848698,60,312.370545
30.533451,60,315.684758
33.978377,60,318.652506
31.233619,60,321.542936
37.989517,60,324.977594
33.204115,60,328.443509
36.195486,60,331.926562
34.718693,60,334.95031
39.835669,60,339.977387
36.098011,60,343.825577
33.222626,60,346.662888
32.32238,60,349.546952
33.755453,60,352.404515
38.978993,60,355.391066
34.753844,60,358.355355
30.83598,60,361.377627
38.692089,60,363.838028
36.553322,60,366.729643
37.07002,60,369.092902
36.168328,60,371.451734
34.096266,60,373.848784
38.688855,60,376.485901
36.616844,60,379.094756
40.437227,60,382.663588
39.231034,60,385.698439
43.643556,60,388.692743
39.399878,60,391.637055
39.034566,60,394.296473
39.299527,60,396.959013
34.929054,60,399.58334
37.208498,60,402.925933
35.032428,60,407.069209
37.104346,60,412.109899
36.191296,60,415.71173
30.458646,60,419.117294
39.570845,60,422.227501
35.783543,60,425.737082
40.734642,60,429.555251
34.792002,60,433.033116
36.890967,60,436.882408
32.86452,60,440.506123
31.880656,60,444.20513
37.488341,60,449.575438
35.0529,60,453.560642
42.109959,60,458.383423
37.891682,60,463.023056
34.631556,60,466.285174
42.572156,60,469.405675
36.224131,60,473.338348
39.065243,60,478.279903
34.596796,60,482.327286
36.806003,60,487.033696
40.065011,60,492.800178
40.347716,60,498.566128
37.806228,60,504.224952
35.826482,60,509.473011
39.207353,60,517.345946
36.811414,60,528.759409
36.900815,60,536.664983
40.952724,60,544.175289
34.921748,60,555.108339
35.420607,60,569.177724
47.297343,60,579.093729
37.206541,60,589.275793
39.293675,60,598.169873
35.628358,60,607.871543
41.546498,60,620.863683
39.648597,60,628.998703
40.694688,60,642.595252
39.197349,60,652.732911
41.392416,60,662.153896
41.5478,60,674.049249
41.634963,60,683.736007
36.404851,60,692.917428
39.461627,60,702.818561
39.756006,60,709.75026
44.266912,60,716.055221
38.786429,60,720.860407
37.461525,60,725.953771
38.037081,60,731.532851
34.654103,60,739.176171
36.104712,60,746.411871
43.404492,60,754.361277
40.457511,60,764.030212
41.974034,60,769.873031
38.546203,60,776.458381
43.29231,60,782.574143
38.159035,60,789.204279
41.964172,60,795.800213
36.097647,60,801.861059
41.800687,60,808.044283
42.26465,60,815.608236
34.445994,60,822.602878
42.595517,60,829.311238
41.38444,60,835.664768
42.320206,60,842.41567
43.830291,60,848.869241
44.121815,60,855.207796
44.101717,60,861.484838
39.729783,60,867.504362
42.099143,60,875.193917
39.720467,60,881.423089
42.931993,60,888.736716
36.152333,60,895.197303
38.018745,60,902.039518
44.405786,60,907.856731
37.034194,60,913.694665
39.483075,60,919.824734
35.720164,60,927.509676
39.909281,60,933.186366
46.229684,60,939.086338
39.419233,60,945.639853
41.847922,60,951.027354
41.866638,60,956.738961
41.55081,60,962.93256
44.272887,60,968.421951
40.351378,60,974.219926
40.454984,60,981.864952
40.658895,60,987.868711
40.501301,60,993.570885
