#{"t_start": 1788519502.6706302, "env_id": "None"}
r,l,t
5.37501,60,5.624742
-9.139249,60,7.938001
-0.982463,60,10.399172
7.036783,60,12.529586
14.423592,60,14.329548
-3.954742,60,16.291632
12.82058,60,18.144617
-0.614045,60,20.037132
16.921825,60,22.607186
15.489048,60,24.623167
4.918632,60,26.872273
14.959253,60,29.161279
7.651432,60,31.323286
6.639835,60,33.765976
23.566003,60,35.840451
-18.68521,60,37.833981
0.983646,60,39.654677
7.985447,60,42.492341
17.03629,60,44.637016
15.924766,60,46.955716
22.146927,60,49.35545
14.999428,60,51.899049
14.409047,60,54.218037
9.036804,60,56.494974
13.423932,60,58.739586
24.00214,60,61.996305
9.535642,60,64.613369
26.592492,60,66.822479
28.943348,60,70.085838
23.233862,60,73.412457
26.343108,60,76.044863
10.696986,60,78.536285
25.87258,60,81.068582
22.860199,60,83.390284
16.579083,60,86.135834
21.868704,60,88.474557
19.985993,60,90.617676
20.210993,60,92.830858
27.747895,60,95.556345
16.80629,60,98.441175
18.835709,60,101.440156
22.193601,60,104.462839
21.820984,60,107.551458
22.929255,60,110.682414
16.917161,60,114.644009
28.908865,60,118.016474
22.26511,60,121.561577
30.468317,60,124.602255
20.294581,60,126.97719
30.237154,60,129.274664
23.885251,60,131.983349
29.636035,60,135.109555
35.475809,60,138.123602
23.044215,60,140.901309
20.525598,60,143.430275
29.667477,60,145.756112
30.75298,60,149.090642
26.782436,60,151.759204
29.951235,60,154.125574
30.625598,60,157.018228
29.955526,60,159.571578
20.507801,60,162.12947
32.482337,60,164.557341
36.47287,60,167.040804
34.956371,60,169.352994
28.746238,60,171.885747
26.995742,60,174.120575
26.601839,60,176.45771
23.821666,60,179.641984
28.507403,60,182.20546
32.823799,60,185.521761
35.762758,60,188.776314
28.720733,60,192.049865
20.997527,60,194.902199
30.391285,60,197.765221
36.909117,60,200.716258
27.355781,60,204.482071
33.872413,60,207.352005
31.454718,60,210.203001
40.68134,60,212.796891
37.328089,60,215.534373
35.891463,60,217.972875
32.713257,60,220.778427
33.458282,60,224.846148
32.05041,60,228.022177
32.571407,60,231.458427
32.549543,60,234.517105
39.608357,60,237.762701
36.960157,60,240.93679
28.326809,60,243.920959
30.88184,60,246.809616
40.506411,60,249.413986
33.91386,60,251.98753
31.353139,60,255.001593
39.611446,60,257.717333
37.419839,60,260.538569
38.977479,60,263.495843
42.573524,60,266.416759
36.822641,60,269.496114
38.888771,60,271.90362
29.716556,60,274.507952
39.468416,60,277.247093
37.352735,60,280.840855
37.34969,60,284.278466
38.58801,60,287.30295
35.726155,60,289.928685
34.897856,60,292.579533
38.263203,60,294.981014
36.749955,60,297.442689
38.759531,60,299.883678
35.059983,60,303.322281
41.120298,60,306.212301
33.251346,60,309.682587
38.517252,60,312.79179
39.835738,60,316.100371
33.336358,60,319.065898
38.166337,60,321.964903
37.900202,60,325.384272
38.405592,60,328.852849
41.120681,60,332.341177
35.705508,60,335.335626
35.664848,60,340.387329
38.285341,60,344.244223
26.471612,60,347.072893
38.416951,60,349.97057
35.919679,60,352.808367
36.26582,60,355.803222
37.798183,60,358.776057
35.186175,60,361.802126
41.478264,60,364.252009
34.179363,60,367.140842
38.458655,60,369.513707
37.905939,60,371.867296
41.692891,60,374.262669
37.256879,60,376.90629
34.382891,60,379.509202
34.34428,60,383.076545
42.793082,60,386.109333
36.376118,60,389.098643
36.97384,60,392.047397
37.873222,60,394.713172
