#{"t_start": 1788382437.834575, "env_id": "None"}
r,l,t
8.402468,60,6.329706
1.582167,60,8.695735
-1.176955,60,10.959719
2.447667,60,13.862715
-18.067061,60,16.857507
-25.767465,60,19.112109
6.834821,60,21.586919
2.23266,60,24.20687
-5.940407,60,30.174329
6.799845,60,32.886532
15.227323,60,35.465627
-4.72341,60,38.085002
15.42037,60,40.497793
5.916288,60,43.274477
-1.265195,60,45.856007
6.286227,60,48.404911
9.741168,60,51.306834
3.454443,60,55.190013
13.0661,60,57.491886
10.381322,60,59.839015
5.221204,60,62.112351
10.345253,60,64.540146
7.391877,60,66.989688
11.283172,60,69.3363
10.007234,60,71.649047
19.306717,60,74.741686
18.843175,60,77.201171
23.145065,60,79.592246
6.031297,60,82.22426
7.563453,60,84.744757
22.44201,60,87.573107
18.996072,60,91.575333
15.613481,60,95.263528
22.103162,60,97.801178
23.567351,60,101.731066
17.974841,60,104.308425
20.484895,60,106.949465
25.349204,60,109.396333
29.661613,60,112.379184
26.78709,60,115.051568
19.072761,60,117.523908
20.377388,60,119.912407
21.470537,60,123.008259
31.319122,60,125.783149
36.29341,60,128.407705
29.22214,60,130.930901
28.727508,60,133.336381
32.410194,60,135.97942
26.733413,60,139.190774
31.061072,60,142.614455
13.109122,60,145.215577
27.686011,60,148.961313
34.524819,60,151.859891
29.685351,60,154.867276
30.544558,60,157.408571
34.270006,60,160.038709
40.623773,60,162.906918
31.002338,60,165.60977
25.278269,60,168.064367
28.068378,60,171.843176
35.384835,60,174.657456
36.948933,60,177.565499
36.684274,60,180.176782
37.455253,60,183.09077
28.092277,60,185.660724
37.622291,60,188.480201
28.873567,60,191.044
28.079554,60,193.859211
38.632368,60,197.661003
33.39195,60,201.000938
27.56564,60,204.333553
31.689447,60,209.674928
30.827506,60,213.760802
38.792706,60,218.268382
32.737844,60,222.169467
36.929703,60,225.912787
34.616318,60,230.441585
39.27132,60,233.311258
28.140143,60,236.038226
31.35871,60,238.63133
33.692283,60,241.39493
32.790248,60,244.139563
38.895019,60,247.720704
42.939201,60,250.732599
36.781026,60,253.446463
35.856288,60,257.16377
41.582826,60,260.025369
36.493372,60,263.303935
40.675619,60,266.474972
36.365385,60,269.335237
30.594863,60,272.330126
30.70628,60,275.117914
33.197479,60,277.964767
43.498006,60,281.600298
39.634984,60,284.504925
36.912093,60,287.16247
33.405474,60,290.699068
32.794673,60,294.128278
28.278635,60,297.096946
37.403662,60,300.26397
38.680745,60,303.65889
33.690836,60,306.798859
38.811293,60,310.17779
32.259128,60,312.983425
41.156484,60,315.834298
35.36836,60,318.510528
44.522018,60,321.165907
35.35789,60,323.729125
39.327653,60,326.417226
38.550132,60,329.402214
39.801895,60,332.804134
39.320979,60,335.450604
35.700929,60,338.152458
42.045737,60,340.981337
35.003791,60,343.881902
37.029196,60,346.565889
34.411728,60,349.466237
41.154102,60,353.036844
36.717515,60,356.022647
37.877487,60,359.5983
42.549404,60,362.549143
41.464554,60,365.956189
36.610495,60,369.386705
40.369513,60,373.278087
37.545038,60,376.822036
38.798903,60,379.451371
34.110471,60,382.226601
36.990669,60,385.08461
41.893122,60,388.814169
37.530779,60,391.546543
38.534419,60,394.313932
32.420543,60,397.102418
33.337009,60,399.898125
42.502237,60,402.549943
40.673663,60,405.204742
32.348806,60,407.814929
39.128736,60,411.452468
35.685011,60,414.095617
37.99266,60,416.74681
43.888978,60,419.468276
37.004202,60,422.168132
40.136731,60,424.915918
42.299062,60,427.742057
37.741138,60,430.445943
34.398572,60,433.281625
35.978365,60,437.120204
33.676077,60,439.80264
39.64581,60,442.61449
40.398654,60,445.293195
39.834329,60,448.040803
44.026299,60,450.693238
43.959271,60,453.371582
42.038989,60,456.04154
34.953151,60,459.407952
42.738442,60,462.224118
32.633124,60,465.060508
38.568427,60,467.70021
39.954728,60,470.475322
37.746788,60,473.043027
27.186481,60,475.537147
40.450587,60,478.137285
38.239069,60,480.885601
32.009011,60,484.251636
37.311086,60,486.869358
37.209415,60,489.607759
41.269816,60,492.471743
33.359111,60,495.109999
38.128716,60,497.724308
36.878767,60,500.697788
35.874404,60,503.48667
39.002854,60,507.005684
37.706376,60,510.218817
35.876999,60,513.149097
36.402578,60,516.412513
42.274466,60,519.748448
