#{"t_start": 1788456203.620445, "env_id": "None"}
r,l,t
-8.730639,60,3.351522
-5.319773,60,5.597276
7.590491,60,7.849449
14.01281,60,10.273845
0.081939,60,12.48469
-5.409268,60,14.467263
2.288855,60,16.676955
0.322456,60,18.909969
-5.827734,60,21.80709
10.947841,60,24.039743
7.306304,60,26.42732
5.444763,60,28.801385
12.717723,60,31.291058
-8.26971,60,33.512032
0.598829,60,35.56303
4.402091,60,37.69573
2.839743,60,39.969292
8.137117,60,42.836334
9.398591,60,45.158939
19.941654,60,47.53371
21.201771,60,49.924362
6.718302,60,52.296538
14.841754,60,54.637719
-1.52717,60,56.866014
4.715582,60,59.201345
7.128216,60,62.520174
21.46609,60,65.113861
14.288107,60,67.633775
17.264893,60,70.373962
17.997643,60,74.013825
15.895276,60,76.719112
19.483983,60,79.338714
18.994544,60,81.96728
16.407819,60,84.742913
26.895736,60,88.737442
19.877098,60,91.54147
26.080708,60,94.239056
10.205692,60,96.955173
18.89397,60,99.657311
24.091362,60,102.599088
21.471134,60,105.523152
17.043139,60,108.120483
29.308543,60,111.329438
35.653063,60,113.936494
16.056041,60,116.492399
28.480166,60,119.205466
28.303086,60,121.945049
16.317287,60,124.446402
35.423596,60,127.363614
25.870901,60,130.022491
23.038295,60,132.61247
26.086566,60,135.935215
26.207364,60,138.439203
24.407883,60,140.862973
24.21982,60,143.647907
27.204335,60,146.405014
24.859925,60,148.843394
22.545298,60,151.293555
24.109917,60,153.669417
17.963963,60,157.036759
21.341339,60,159.624466
26.058086,60,162.259115
32.786341,60,164.886491
25.954713,60,167.563373
28.693679,60,170.250341
27.968019,60,172.726293
24.200072,60,175.259279
27.083596,60,177.908941
22.229314,60,181.249938
28.409808,60,183.901188
38.464245,60,186.600241
26.766076,60,189.161755
35.694835,60,191.995864
30.19437,60,194.856479
28.627929,60,197.503638
34.203665,60,200.338729
29.703227,60,204.207012
36.308662,60,207.411702
29.471882,60,210.209138
37.597064,60,213.338476
33.524229,60,216.923965
29.800607,60,220.817111
41.009234,60,224.662916
31.455395,60,228.734857
29.039089,60,232.519417
39.202964,60,237.653172
27.608335,60,240.949603
35.101932,60,244.495277
30.710492,60,248.446285
32.97953,60,252.750201
28.416562,60,256.281433
34.63167,60,259.377313
35.715935,60,262.400565
35.218672,60,266.577978
32.076638,60,270.104257
43.232445,60,273.055808
34.730436,60,275.873369
39.905097,60,278.838828
38.991057,60,281.825542
29.940935,60,285.751839
36.706883,60,289.153615
40.563986,60,292.034802
36.762965,60,295.686594
35.504199,60,299.75636
37.422605,60,303.062559
37.81682,60,305.969554
41.319825,60,309.746005
37.285435,60,312.754359
43.679547,60,315.980804
37.312735,60,319.369001
39.890591,60,323.794303
41.565891,60,326.803597
34.629806,60,329.819674
38.679686,60,333.048374
37.639608,60,336.696898
43.41851,60,339.655728
34.515172,60,342.746143
