#{"t_start": 1788456204.4534006, "env_id": "None"}
r,l,t
-17.899464,60,2.551735
-3.757612,60,4.803243
-1.20189,60,7.056437
-1.809802,60,9.4853
3.467237,60,11.680797
5.337267,60,13.675472
-8.180135,60,15.872509
13.305916,60,18.113948
-0.796633,60,21.017737
4.395428,60,23.244437
11.98242,60,25.62688
25.628815,60,28.016779
3.103299,60,30.497008
13.01712,60,32.712294
17.504672,60,34.757843
2.351702,60,36.904304
-3.415513,60,39.164881
-0.429081,60,42.030415
20.674893,60,44.372564
7.500767,60,46.738136
9.785222,60,49.128128
6.197726,60,51.501393
12.191077,60,53.85106
14.427721,60,56.06824
8.640255,60,58.412186
-6.975038,60,61.740151
12.498319,60,64.326506
9.37833,60,66.827702
30.523819,60,69.593754
18.001882,60,73.222997
15.542104,60,75.932906
13.278661,60,78.555864
5.615118,60,81.171218
21.202688,60,83.963686
11.350542,60,87.939831
17.496265,60,90.756814
24.20559,60,93.444095
27.521631,60,96.160722
20.332885,60,98.859178
32.187419,60,101.821023
23.882402,60,104.735211
15.62757,60,107.315708
24.320259,60,110.542375
27.169495,60,113.149284
25.852164,60,115.698379
21.231288,60,118.415713
24.897289,60,121.148928
11.391131,60,123.652096
20.811286,60,126.576709
30.935715,60,129.236667
13.409426,60,131.826852
25.881915,60,135.146183
26.881773,60,137.647799
24.907138,60,140.066975
26.259048,60,142.870771
18.617272,60,145.615957
21.489864,60,148.055674
26.677361,60,150.497796
16.133532,60,152.880083
34.038983,60,156.254437
23.303734,60,158.828375
27.176017,60,161.470917
24.56797,60,164.097278
22.278394,60,166.768741
34.243868,60,169.452448
29.190833,60,171.936942
33.674606,60,174.463005
29.154249,60,177.127326
35.861754,60,180.463823
27.243809,60,183.114917
34.69948,60,185.811915
23.468339,60,188.37442
32.405287,60,191.191006
33.355902,60,194.070549
27.783194,60,196.716347
34.640015,60,199.556731
23.315829,60,203.415091
30.060073,60,206.615596
32.218369,60,209.420309
32.54095,60,212.54866
32.210644,60,216.137808
31.346801,60,220.047398
32.89329,60,223.890542
28.347681,60,227.991138
30.821465,60,231.736724
41.161037,60,236.876451
36.842751,60,240.171283
35.396629,60,243.710593
36.169247,60,247.663987
35.472716,60,251.968099
40.261713,60,255.508641
30.63161,60,258.586372
30.891075,60,261.616224
37.713249,60,265.805999
32.565841,60,269.319211
34.451542,60,272.27356
34.358948,60,275.076215
34.785228,60,278.063937
38.331655,60,281.043899
38.017191,60,284.976648
38.314975,60,288.367263
33.765428,60,291.240512
35.547659,60,294.900561
32.336779,60,298.976523
38.185838,60,302.27608
29.556777,60,305.182984
36.714731,60,308.95753
36.760236,60,312.002862
30.713056,60,315.195448
37.69866,60,318.590315
34.678172,60,323.010643
42.537872,60,326.020227
38.770449,60,329.039707
40.72294,60,332.256842
36.288874,60,335.910722
36.921312,60,338.872629
37.323722,60,341.962633
40.204776,60,345.02631
42.001071,60,347.997779
43.553126,60,351.6216
31.189367,60,354.480706
35.274566,60,357.549443
39.448322,60,360.492888
