#{"t_start": 1788429952.4445584, "env_id": "None"}
r,l,t
5.942434,60,1.485457
2.201614,60,2.525223
10.588425,60,4.059895
-15.668424,60,5.062284
9.22615,60,6.427741
9.009121,60,7.726937
3.240939,60,9.124508
11.460982,60,10.898291
22.961434,60,13.228884
-5.576632,60,14.910888
21.066349,60,17.17171
-8.63611,60,18.3857
-17.565902,60,20.045784
14.086599,60,22.025354
4.373384,60,23.474137
10.327396,60,24.798532
17.056807,60,26.505288
20.561005,60,28.744956
8.046283,60,30.288691
20.738932,60,32.306594
16.688096,60,34.334053
16.913515,60,35.908265
22.528306,60,37.749716
17.410341,60,39.039228
21.334614,60,40.44723
20.673096,60,42.36933
11.381181,60,44.114604
23.130395,60,45.662283
27.985957,60,47.418595
20.721742,60,48.889384
13.407731,60,50.332506
29.630452,60,51.843842
12.302748,60,53.604196
20.878432,60,55.951982
26.097231,60,59.083714
25.23978,60,60.563202
26.517492,60,61.948256
25.349956,60,63.318048
25.843121,60,64.732773
19.097342,60,66.535281
12.84211,60,68.34527
17.096686,60,70.386546
21.458279,60,72.453804
20.007882,60,74.664575
32.370775,60,76.708453
25.990457,60,78.75745
28.483196,60,80.626487
23.871003,60,82.741333
34.023873,60,84.509731
28.057591,60,86.303027
29.631205,60,87.812837
33.368307,60,90.021237
24.667956,60,91.557381
25.754184,60,93.020255
29.438296,60,94.988887
24.320376,60,96.961043
33.583789,60,99.532
13.226512,60,101.775388
17.091167,60,103.34868
35.756755,60,105.35292
29.942796,60,106.971656
35.966387,60,108.510579
28.68545,60,110.177483
35.828117,60,111.984071
31.492125,60,113.458605
33.2038,60,114.995949
31.491394,60,116.74026
30.450218,60,118.54881
22.519432,60,121.1301
38.235043,60,123.090851
23.39792,60,124.725148
31.144817,60,126.511489
41.134347,60,128.336184
39.016648,60,130.048662
34.495565,60,131.858386
36.225122,60,133.538537
33.005323,60,135.344987
29.47861,60,137.079841
34.982312,60,138.902971
20.323284,60,140.8174
33.183699,60,142.856159
28.351038,60,144.76334
37.04645,60,146.473172
28.32629,60,148.023208
22.257745,60,149.461158
44.633548,60,151.778916
41.521166,60,153.718945
27.246374,60,155.741944
35.65968,60,157.416442
37.041663,60,159.722136
38.255382,60,161.737567
39.019391,60,164.423132
40.322025,60,166.440111
39.298398,60,168.645358
42.941954,60,170.462946
37.695289,60,172.20979
40.669693,60,173.794345
34.209845,60,175.711493
31.401568,60,177.701136
35.248516,60,179.730748
35.200569,60,182.018737
37.368023,60,184.054583
28.376299,60,186.740627
37.999702,60,188.638122
43.706094,60,190.176177
22.491274,60,191.889143
36.033692,60,193.415993
29.219239,60,195.277441
36.987745,60,196.947545
40.756295,60,198.646959
37.372839,60,200.833159
38.07647,60,202.940346
40.492255,60,204.868878
43.009917,60,207.043051
33.878199,60,208.761059
29.890413,60,210.436795
39.781763,60,211.99633
40.331365,60,213.644309
35.486121,60,215.11154
40.137559,60,217.290786
39.837633,60,219.015269
45.601075,60,221.141265
37.648064,60,223.301478
38.536636,60,225.398042
38.710087,60,227.573248
33.015382,60,229.683647
41.54923,60,231.899898
41.648334,60,233.936347
38.513212,60,236.101086
39.202028,60,238.244437
40.624391,60,240.038236
45.476251,60,241.847636
40.856114,60,243.693557
46.510912,60,245.613226
38.386923,60,247.310365
41.308575,60,249.342878
37.635278,60,251.582031
45.197296,60,253.342663
46.804462,60,255.037871
42.992157,60,256.829418
44.852469,60,258.597222
41.96951,60,260.546623
37.262186,60,262.406822
37.392519,60,264.504911
44.603069,60,266.895323
36.5691,60,269.889567
42.049389,60,272.060124
39.284201,60,274.690205
41.400715,60,276.913781
43.828192,60,279.168843
42.558719,60,280.999129
36.541292,60,282.737537
42.195114,60,285.091236
37.443178,60,287.775476
38.787848,60,290.31442
49.25823,60,292.133824
39.504321,60,294.187047
45.16799,60,296.721073
44.40335,60,298.699696
34.060054,60,300.455772
37.036846,60,302.572197
43.522775,60,304.748649
44.726287,60,307.340045
34.89822,60,310.078786
40.760389,60,312.28563
39.690851,60,314.425299
40.915765,60,316.462047
39.808243,60,318.773972
45.528294,60,320.466538
37.483789,60,321.945484
43.543756,60,324.140576
45.388036,60,325.808465
43.808818,60,327.573644
31.653382,60,329.261855
43.980872,60,330.931833
48.417112,60,332.494848
43.024592,60,334.574583
42.288422,60,336.516989
35.871869,60,338.139694
45.316824,60,340.377116
42.937914,60,341.961387
47.554329,60,343.957578
46.858429,60,346.012003
41.761248,60,347.900138
34.938811,60,349.881881
41.372786,60,353.119802
40.373076,60,355.531703
42.26301,60,357.888999
46.85514,60,359.75471
39.633914,60,361.528995
44.927572,60,363.724336
42.166431,60,365.559992
41.518767,60,367.189152
42.536859,60,368.885712
45.86228,60,370.654247
39.588419,60,372.644207
39.657061,60,376.104139
43.070127,60,378.215835
44.916542,60,379.941114
44.268788,60,381.624879
36.560309,60,383.393346
40.756568,60,385.325203
42.586115,60,387.301661
46.488864,60,389.006765
46.077007,60,391.858297
40.877345,60,394.131835
43.012949,60,396.393584
39.750714,60,398.732543
48.626744,60,400.414271
43.294796,60,402.103976
45.224415,60,403.866166
41.894839,60,405.699719
41.331524,60,407.960858
41.486869,60,410.557126
47.463076,60,412.30875
42.324087,60,414.383265
46.064891,60,416.883355
45.899122,60,419.908983
44.636807,60,422.023315
40.698367,60,424.040483
49.618994,60,426.194952
48.980638,60,428.515646
46.285561,60,430.378478
45.503896,60,432.184792
44.217665,60,434.046334
43.353172,60,436.223271
46.007212,60,438.491495
41.463104,60,440.826086
39.957191,60,442.738222
44.633107,60,444.517816
42.374216,60,446.807858
44.78383,60,448.632576
48.142317,60,450.66626
42.44683,60,452.585605
40.128201,60,454.630518
42.360616,60,456.582386
45.418554,60,458.574358
46.507253,60,460.37014
48.507687,60,463.568648
43.834441,60,465.678029
43.26325,60,467.522192
46.201014,60,469.22307
42.446776,60,471.279178
43.120562,60,473.091633
41.966593,60,475.153762
43.360066,60,477.502135
48.338111,60,480.141749
41.950461,60,483.79257
46.391522,60,485.944395
45.47562,60,487.922673
48.825259,60,490.501504
43.10889,60,492.571367
43.337183,60,494.921095
39.027575,60,496.978457
45.525401,60,500.325075
47.81175,60,502.272803
46.614631,60,505.139246
44.924654,60,506.92686
42.712452,60,508.819517
44.497759,60,511.354048
46.883724,60,513.539352
52.08883,60,516.280705
41.198811,60,518.145542
46.108827,60,520.379536
40.172137,60,523.239796
41.352074,60,525.431803
48.605804,60,527.1432
45.284594,60,529.005467
50.98003,60,531.475577
48.835833,60,533.404715
43.631984,60,535.779235
47.016523,60,537.653478
43.816527,60,539.910284
42.881443,60,543.005434
47.332565,60,545.410952
46.313785,60,547.624046
45.250895,60,549.839374
43.438848,60,552.512638
49.659928,60,555.467233
44.543218,60,558.252387
45.206598,60,560.828557
48.039993,60,564.262756
44.239228,60,567.573013
41.678363,60,569.939805
43.349756,60,571.890194
49.797584,60,573.67881
41.20285,60,575.338193
48.333274,60,577.254382
41.335027,60,579.352613
45.827047,60,581.093349
46.628935,60,583.683997
47.215909,60,586.083641
45.150141,60,588.527501
45.90935,60,590.623835
46.155218,60,593.566096
40.941722,60,595.541252
44.974037,60,597.750244
46.416798,60,600.425371
49.399691,60,603.9322
46.160568,60,606.396327
44.456003,60,609.296809
43.242749,60,612.580059
45.744091,60,614.966556
50.805344,60,616.87548
44.191171,60,619.315093
52.622675,60,622.394062
44.974206,60,624.901118
45.813277,60,628.376317
42.452913,60,630.973025
47.670007,60,633.060423
43.212236,60,634.648781
47.216246,60,636.26984
49.36778,60,637.94414
44.974979,60,640.234416
48.057822,60,642.119543
46.949155,60,644.394655
44.379125,60,646.31136
49.244828,60,648.461598
46.34138,60,651.162452
46.717699,60,654.134077
45.796632,60,656.033943
47.447929,60,657.750451
46.757422,60,659.438162
43.334422,60,661.132087
47.183919,60,663.238366
50.082494,60,665.170091
46.430524,60,667.109898
48.245862,60,669.322359
43.54704,60,671.439697
45.650815,60,673.831248
43.500932,60,675.415034
48.753699,60,677.194033
46.590942,60,679.323646
43.967634,60,681.021905
44.605682,60,682.761988
52.876655,60,685.243793
41.323474,60,687.971835
45.056748,60,691.203919
48.046888,60,693.710286
45.747031,60,696.112646
44.879591,60,698.83893
46.46707,60,701.893712
48.264624,60,704.164124
50.041585,60,706.196944
46.885624,60,708.189083
48.728467,60,710.537161
44.631304,60,713.036067
44.280362,60,715.385287
47.474599,60,717.335338
47.331344,60,719.800964
44.240075,60,721.844343
46.561499,60,723.900733
46.815395,60,726.030787
45.302006,60,727.858109
46.698174,60,729.858254
45.481676,60,732.281578
47.011539,60,734.78765
46.54425,60,738.639925
45.684076,60,742.197499
45.383746,60,746.017524
45.548284,60,748.691319
46.583263,60,750.736755
48.202639,60,753.20629
48.037019,60,756.166632
48.845622,60,758.672591
43.971496,60,760.913981
45.968747,60,763.488973
44.618254,60,765.489987
43.589947,60,767.640223
51.805792,60,769.892219
45.08293,60,771.868984
48.393447,60,774.252993
42.217997,60,776.826554
46.875134,60,779.721048
46.47779,60,782.092404
52.480019,60,784.609361
44.566859,60,786.697186
50.162514,60,788.606041
45.373219,60,791.025093
48.406212,60,793.177227
47.627335,60,795.292021
44.588482,60,797.360901
46.918318,60,799.488406
47.757735,60,801.417845
51.55404,60,803.497657
47.774114,60,805.032525
44.308345,60,806.58432
47.327513,60,808.19433
48.295577,60,809.766792
47.002278,60,811.441604
49.857959,60,813.049735
48.495513,60,814.59651
48.20269,60,816.830789
45.348711,60,818.79858
44.468041,60,821.337031
46.532035,60,823.48864
47.613625,60,825.240096
49.818398,60,826.838817
50.851918,60,828.573747
47.102444,60,830.619936
47.492591,60,833.157738
45.990637,60,835.592628
48.409284,60,837.636853
51.182604,60,839.403952
46.614848,60,841.523918
49.702599,60,843.712722
50.513846,60,845.662139
47.118044,60,847.401063
47.001543,60,849.731411
53.106176,60,852.016362
39.282393,60,854.066161
46.133559,60,855.968611
46.741036,60,857.786473
44.742477,60,859.51836
52.037157,60,861.215909
45.995272,60,863.06125
44.810962,60,864.862211
47.784098,60,866.84021
