#{"t_start": 1788429952.6675067, "env_id": "None"}
r,l,t
-17.161379,60,1.272465
-2.481031,60,2.314275
-13.148117,60,3.848476
0.694639,60,4.84599
2.410206,60,6.221099
6.689456,60,7.515564
9.485776,60,8.908261
-4.759572,60,10.684415
11.248508,60,13.026851
-5.883294,60,14.70734
13.757172,60,16.961774
12.279444,60,18.170734
5.023534,60,19.837969
20.256655,60,21.818926
18.169206,60,23.263847
3.714999,60,24.594031
12.412108,60,26.294816
10.753038,60,28.531805
22.91659,60,30.081645
10.859592,60,32.105875
8.055139,60,34.126312
1.792044,60,35.702437
22.415248,60,37.538949
13.259901,60,38.829115
13.010609,60,40.230318
14.759333,60,42.162792
25.280164,60,43.903852
12.752253,60,45.445979
22.052605,60,47.205788
18.176914,60,48.674239
12.7326,60,50.123335
23.889897,60,51.629776
16.456236,60,53.398168
24.852879,60,55.743946
25.633447,60,58.881374
23.282436,60,60.352651
22.826953,60,61.737298
26.833726,60,63.10086
24.473277,60,64.51584
30.308806,60,66.324478
23.801152,60,68.13561
31.104769,60,70.179814
15.232981,60,72.243192
24.248788,60,74.463678
27.845035,60,76.504912
25.468309,60,78.553172
36.180064,60,80.414026
20.921095,60,82.529094
25.93063,60,84.299081
28.882158,60,86.091397
34.002019,60,87.60072
26.402177,60,89.807802
34.674812,60,91.34748
13.528707,60,92.813102
36.323191,60,94.780244
23.422907,60,96.749974
30.321878,60,99.328042
33.257943,60,101.565329
27.112366,60,103.138058
30.227307,60,105.141678
31.93267,60,106.760043
32.139272,60,108.30022
24.567826,60,109.967323
29.886506,60,111.766864
32.975934,60,113.241185
33.914027,60,114.783049
31.732615,60,116.531167
28.178901,60,118.336826
37.655925,60,120.931237
33.898114,60,122.885691
39.299025,60,124.512023
30.287205,60,126.30724
29.933827,60,128.122277
33.050654,60,129.836436
31.742317,60,131.654622
35.527052,60,133.327112
31.507616,60,135.132014
29.104089,60,136.870316
30.663283,60,138.69116
28.10842,60,140.603612
39.994875,60,142.655962
33.802198,60,144.553807
35.730144,60,146.266935
32.211981,60,147.809907
39.839659,60,149.248373
35.623394,60,151.573061
33.385624,60,153.514925
34.700053,60,155.538293
31.913337,60,157.200448
39.121225,60,159.514906
34.047421,60,161.535555
27.3549,60,164.221503
39.062794,60,166.229857
32.961536,60,168.433462
29.695682,60,170.252866
27.595869,60,171.992549
40.712793,60,173.584818
38.503159,60,175.499517
35.79712,60,177.505675
41.220984,60,179.527904
36.14998,60,181.817379
36.255177,60,183.845564
31.734456,60,186.525087
32.357877,60,188.425641
40.128945,60,189.962636
33.182573,60,191.679278
44.940018,60,193.205943
35.59048,60,195.070263
34.64801,60,196.742389
29.931888,60,198.432949
29.654962,60,200.62339
37.33672,60,202.729327
37.190153,60,204.657036
41.152119,60,206.827211
43.801872,60,208.555307
39.148405,60,210.224987
42.239359,60,211.79051
40.301396,60,213.436061
37.334821,60,214.900415
39.509206,60,217.082264
36.06508,60,218.819844
48.123081,60,220.936111
44.668576,60,223.093355
42.4255,60,225.199462
37.178565,60,227.368104
42.831695,60,229.478386
34.735814,60,231.696768
37.037811,60,233.723415
44.414623,60,235.889434
34.873506,60,238.037093
44.433322,60,239.826884
41.825993,60,241.637444
36.274868,60,243.483671
42.582734,60,245.406115
45.206913,60,247.100009
36.743576,60,249.133806
40.245145,60,251.374798
47.425587,60,253.130301
28.197685,60,254.83322
45.191184,60,256.61992
41.494082,60,258.385571
39.903115,60,260.335048
43.14134,60,262.196331
35.688524,60,264.312772
46.944628,60,266.692851
42.353516,60,269.687738
37.577414,60,271.847843
46.262713,60,274.48205
38.945541,60,276.707409
43.534273,60,278.955912
36.062068,60,280.788226
46.991307,60,282.533178
45.054286,60,284.893088
46.209934,60,287.570876
44.994854,60,290.110198
40.604417,60,291.920393
43.65521,60,293.979284
46.429934,60,296.528212
42.09953,60,298.49537
35.467223,60,300.248355
37.463558,60,302.366869
42.370966,60,304.55012
48.584015,60,307.129515
45.230144,60,309.867411
46.558253,60,312.080156
42.482765,60,314.216588
38.399318,60,316.26058
43.574091,60,318.568446
35.064615,60,320.254067
36.808442,60,321.733519
39.734228,60,323.933382
43.166955,60,325.597543
45.899872,60,327.360446
41.899023,60,329.054843
39.797681,60,330.715169
46.82676,60,332.284176
41.924893,60,334.362945
44.357525,60,336.308769
44.563754,60,337.922797
33.970661,60,340.167023
35.873406,60,341.74934
45.551297,60,343.759559
48.563923,60,345.800578
38.656232,60,347.693856
45.050451,60,349.681288
40.66795,60,352.913822
39.628751,60,355.332558
47.021031,60,357.680179
44.904454,60,359.547914
48.701251,60,361.316961
35.522204,60,363.521469
42.407192,60,365.350526
43.23916,60,366.976074
41.766008,60,368.673162
