#{"t_start": 1788453496.0705557, "env_id": "None"}
r,l,t
4.6558,60,5.195228
-16.937244,60,7.042048
1.279679,60,8.986256
1.31771,60,11.230878
17.962294,60,13.462426
15.84586,60,15.460325
8.846481,60,17.643939
11.183603,60,19.910426
11.948157,60,22.789265
8.574505,60,25.260965
9.102,60,27.567026
-0.070274,60,29.606928
4.856468,60,31.871604
8.290507,60,33.916481
21.990584,60,36.154223
-8.200108,60,38.310173
12.636705,60,40.450029
2.282184,60,43.291144
20.330327,60,45.656944
16.165041,60,48.046947
13.886808,60,50.246424
11.298741,60,52.483039
15.091337,60,54.805309
9.590058,60,56.858125
-2.391769,60,59.382777
16.2549,60,62.159185
16.648242,60,64.631328
21.098091,60,66.979647
19.765981,60,69.296623
28.823229,60,71.827089
15.922911,60,74.138631
21.198881,60,76.592243
23.769362,60,78.98079
11.33847,60,81.40011
20.848517,60,85.23702
14.09489,60,87.879827
14.148213,60,90.501847
19.780329,60,92.959904
23.608951,60,95.518269
27.052237,60,98.016427
23.598673,60,100.320703
13.824094,60,102.59277
23.178553,60,105.745379
24.903619,60,108.392664
16.084145,60,110.860037
28.01974,60,113.404304
21.618179,60,115.823964
35.233309,60,118.469257
21.944738,60,121.026623
31.39109,60,123.59544
33.819292,60,126.064241
20.832775,60,129.389015
25.224799,60,132.195386
25.683496,60,135.058441
21.340849,60,137.553271
28.468857,60,140.379982
27.128583,60,143.110575
26.821803,60,145.813142
33.337831,60,148.39669
23.592555,60,151.694551
27.037324,60,154.195071
27.791971,60,156.893398
35.74744,60,159.642493
30.876794,60,162.193468
33.276614,60,164.957902
34.703942,60,167.513468
30.415859,60,170.016816
30.978561,60,172.725348
25.269108,60,176.16523
28.28124,60,178.690403
28.706146,60,181.369704
32.048271,60,183.853988
31.567669,60,186.655143
27.795796,60,189.273677
26.733047,60,191.884256
31.517721,60,194.599859
27.468037,60,198.049575
34.596945,60,200.642213
37.079124,60,203.220366
31.124907,60,205.792116
31.044383,60,208.457502
40.456316,60,211.107002
31.722582,60,213.613636
27.074828,60,216.216162
32.178942,60,218.920661
31.416377,60,222.521678
35.482928,60,225.365534
37.358759,60,228.395964
31.504779,60,231.546459
39.683475,60,234.619693
30.734929,60,237.636851
33.436542,60,241.353828
37.517559,60,244.58871
32.1117,60,248.908722
35.842138,60,251.772885
28.974493,60,254.389966
32.609245,60,257.34236
31.020851,60,260.471255
36.790651,60,263.672419
28.754714,60,266.798396
20.971021,60,269.69022
39.303,60,272.372312
29.281503,60,275.518593
30.340691,60,278.165595
36.070076,60,281.367531
33.343363,60,284.321603
34.523659,60,286.936055
37.03387,60,289.429753
36.504805,60,292.186396
28.738662,60,294.601053
32.539286,60,298.115755
38.575166,60,300.704817
35.642501,60,303.548981
34.382828,60,306.090344
39.126619,60,308.785985
34.102216,60,311.510641
33.862851,60,314.16428
31.019828,60,316.712908
35.998504,60,319.227369
33.217497,60,322.474347
38.740315,60,325.493057
