#{"t_start": 1788453496.4337356, "env_id": "None"}
r,l,t
6.755958,60,4.846077
5.707642,60,6.689814
8.067386,60,8.645613
5.965297,60,10.890495
4.805643,60,13.111525
-5.627569,60,15.118172
-2.010112,60,17.295064
13.095439,60,19.569111
-10.627664,60,22.446647
14.670933,60,24.91964
9.865805,60,27.228802
7.118906,60,29.258099
13.756674,60,31.529416
0.589889,60,33.577201
14.686054,60,35.807825
10.081251,60,37.958425
3.017534,60,40.109246
15.783325,60,42.946206
16.625221,60,45.307336
8.332467,60,47.695927
11.581134,60,49.905023
10.798245,60,52.14219
16.423618,60,54.455705
-11.123105,60,56.517515
1.180216,60,59.037567
0.000196,60,61.806885
28.098259,60,64.28037
22.380805,60,66.639638
10.153534,60,68.948106
9.857527,60,71.471323
14.686978,60,73.795677
27.069795,60,76.252288
17.421076,60,78.628443
23.100971,60,81.060564
31.726148,60,84.896748
20.018353,60,87.532718
22.713695,60,90.15284
23.495881,60,92.619998
18.093348,60,95.176826
18.719813,60,97.675431
17.531749,60,99.980197
16.757251,60,102.248631
18.094199,60,105.399007
24.294576,60,108.04098
32.997576,60,110.521047
30.708364,60,113.062059
27.042526,60,115.481171
16.968753,60,118.125174
22.482658,60,120.687436
28.48122,60,123.252522
28.580776,60,125.722223
26.143573,60,129.043864
27.306689,60,131.855523
23.474075,60,134.718184
20.993559,60,137.214944
31.601474,60,140.042675
29.854073,60,142.766481
19.570262,60,145.475651
27.336146,60,148.054291
21.315623,60,151.345242
18.964361,60,153.851608
35.447455,60,156.553612
32.783224,60,159.287997
25.90957,60,161.851567
29.023358,60,164.608587
31.623751,60,167.1687
32.256252,60,169.6787
27.035485,60,172.383255
30.119015,60,175.812542
27.386145,60,178.347573
38.811097,60,181.029849
28.237862,60,183.512407
29.582824,60,186.310346
30.406065,60,188.93279
35.217869,60,191.540331
33.072543,60,194.252268
27.19384,60,197.704005
29.853251,60,200.302123
26.668278,60,202.870742
33.551107,60,205.448189
34.997509,60,208.109574
35.409275,60,210.759933
36.840459,60,213.271911
36.188759,60,215.873605
36.272905,60,218.57953
34.285449,60,222.177255
28.8677,60,225.024263
30.123382,60,228.049867
36.511238,60,231.206552
35.276745,60,234.28465
22.724126,60,237.294016
37.405096,60,241.020478
39.726438,60,244.244973
39.764784,60,248.57101
33.646942,60,251.419392
36.197763,60,254.049305
35.879913,60,257.000383
31.725224,60,260.136081
25.463657,60,263.323058
27.246885,60,266.458978
29.281051,60,269.342277
29.220739,60,272.021407
35.533538,60,275.17622
33.071507,60,277.821608
29.941473,60,281.026258
32.312238,60,283.977319
34.315277,60,286.592437
37.298348,60,289.090599
38.341559,60,291.840476
35.682917,60,294.259383
34.445386,60,297.773749
38.471391,60,300.36803
38.794876,60,303.206705
33.588738,60,305.742854
33.366104,60,308.441317
36.902374,60,311.16382
34.942749,60,313.813664
38.119664,60,316.371266
32.430267,60,318.882379
31.786798,60,322.136771
38.676986,60,325.147642
42.253857,60,327.68834
38.730471,60,330.441737
35.181233,60,332.936421
36.648878,60,335.658802
32.752892,60,338.495264
39.307109,60,341.386065
38.165845,60,344.062073
36.528911,60,347.576566
33.47426,60,350.14599
37.757897,60,352.912524
31.985197,60,355.566074
40.369188,60,358.234153
41.186951,60,361.007379
34.479913,60,363.9344
32.901035,60,366.702446
35.898902,60,370.081081
39.191937,60,372.573513
38.909563,60,375.232623
45.055059,60,378.030373
34.724002,60,380.580519
38.004568,60,383.420812
39.337658,60,386.226213
37.846295,60,389.316701
34.749755,60,391.935674
39.737796,60,395.354597
33.56463,60,397.837943
39.104152,60,400.428546
40.502174,60,402.990026
38.967049,60,405.689074
37.370032,60,408.351692
36.296769,60,410.966702
39.253021,60,413.62829
40.653903,60,416.922602
39.430106,60,419.549049
36.599412,60,422.120603
42.003522,60,424.682958
39.985852,60,427.51151
38.245822,60,430.494982
30.869943,60,433.094753
45.604087,60,435.899803
38.495985,60,438.839945
29.329692,60,442.003468
30.564897,60,444.222148
36.505261,60,446.671402
37.899651,60,448.965204
39.580183,60,451.424308
33.305563,60,453.621387
36.259487,60,455.91265
39.164474,60,458.745143
38.17297,60,462.112609
39.325338,60,464.473279
41.409283,60,466.789864
40.579538,60,469.033815
42.88187,60,471.369483
40.890738,60,473.714639
35.98953,60,475.952751
42.275498,60,478.544204
39.408643,60,480.822429
37.188807,60,483.667789
43.885218,60,486.401266
37.985404,60,488.894801
42.436041,60,491.153041
33.433725,60,493.377477
41.582363,60,496.486218
44.404681,60,498.897302
36.629839,60,501.272254
39.978521,60,504.127253
36.474286,60,506.702322
40.665181,60,508.997444
38.571231,60,511.08605
39.439397,60,513.268118
37.332457,60,515.399419
35.175691,60,517.761312
36.453345,60,520.028674
40.055276,60,522.182797
38.937006,60,524.822339
34.650878,60,526.975538
35.372886,60,529.234015
44.758328,60,531.536307
36.257991,60,533.773394
