#{"t_start": 1788529191.224146, "env_id": "None"}
r,l,t
-1.790195,60,1.780427
5.638418,60,2.880603
17.851284,60,3.993976
-7.210832,60,4.990381
-0.434144,60,6.673889
2.261938,60,8.926072
7.127606,60,10.842078
-0.892789,60,12.890728
14.721808,60,15.135306
8.181281,60,17.799273
13.713277,60,20.057221
15.702171,60,22.646956
12.055763,60,25.309016
11.965757,60,27.641299
18.811067,60,29.806474
15.365297,60,31.771603
-0.87857,60,33.484576
16.818131,60,35.425115
3.448052,60,37.093721
6.438707,60,38.905748
-7.574294,60,40.709027
-9.225327,60,42.522567
1.247166,60,44.2266
-4.211643,60,46.358546
25.250604,60,48.221321
12.765879,60,50.062016
25.209151,60,52.087636
17.978691,60,56.161306
22.632544,60,59.487615
26.417251,60,63.067188
32.182785,60,66.085533
38.368886,60,69.196697
36.30409,60,72.90875
28.569318,60,75.644494
35.285757,60,78.48148
31.956075,60,82.682707
37.3008,60,86.780093
39.662395,60,90.026838
38.332342,60,93.089396
38.952747,60,96.197156
39.495758,60,100.178996
42.515526,60,104.001417
42.227866,60,107.633838
43.389851,60,111.607753
37.925733,60,115.539814
37.623197,60,119.234177
40.018861,60,121.845702
44.570681,60,123.95991
41.223137,60,126.225194
40.768559,60,131.037556
37.642779,60,134.81759
38.633276,60,138.155288
47.374976,60,141.012744
37.374917,60,145.65485
41.013437,60,149.022977
34.652006,60,153.03653
39.95511,60,157.031356
41.7774,60,160.889836
44.715788,60,165.40992
44.377165,60,169.849112
39.689763,60,173.555467
39.338011,60,178.369788
43.431507,60,182.437004
45.565852,60,186.02165
44.536027,60,189.552581
39.976354,60,193.183999
41.282072,60,197.049057
39.204304,60,200.372416
45.853882,60,203.237252
39.683058,60,206.646775
40.701298,60,210.103622
41.603991,60,213.280398
43.378484,60,217.039296
43.378968,60,220.013993
40.884251,60,222.954011
39.760653,60,225.947319
38.952609,60,228.660404
46.673022,60,231.22369
44.349549,60,233.599693
37.953471,60,236.027801
44.946936,60,238.510522
48.626758,60,241.306934
39.215562,60,244.465682
41.142079,60,248.55544
39.796593,60,252.157529
41.862522,60,255.279434
43.24864,60,257.724851
41.244007,60,260.341914
42.75948,60,263.078951
38.563337,60,265.469841
45.038734,60,268.454453
40.588494,60,271.658381
45.098652,60,275.559916
44.96193,60,278.811589
40.495256,60,282.964501
41.107403,60,286.929224
44.463513,60,292.096092
43.546394,60,296.046214
42.092431,60,302.139367
44.516776,60,310.08989
42.324629,60,315.555506
41.733505,60,319.879582
34.767742,60,324.419224
42.088096,60,330.343926
39.097277,60,334.772826
35.952209,60,338.79649
37.482411,60,343.817979
40.221752,60,347.843399
44.66204,60,351.989796
39.579667,60,356.573011
40.727624,60,360.468713
39.534903,60,363.830587
35.146919,60,367.845721
41.269643,60,371.881673
44.210707,60,376.46348
43.517883,60,380.577891
41.351776,60,384.536674
37.940355,60,387.383274
41.27453,60,390.89182
45.091038,60,394.798323
40.188583,60,399.005749
38.086252,60,403.038703
42.580371,60,407.076427
41.304021,60,410.409242
40.818815,60,413.11413
40.426669,60,416.227739
45.702989,60,419.919599
45.09814,60,424.521574
44.677531,60,428.483529
46.90013,60,432.230814
38.748474,60,436.095793
38.768766,60,440.341692
39.815152,60,444.494078
45.602494,60,447.992655
39.228475,60,451.633063
44.579498,60,456.124726
42.783852,60,460.368582
41.401316,60,465.211752
41.95841,60,468.451293
48.226321,60,472.74807
43.032085,60,477.23153
43.068208,60,482.22588
42.141807,60,485.685139
41.942125,60,489.755781
42.206029,60,494.099946
39.603839,60,498.832811
36.969875,60,502.349705
40.28232,60,505.238327
47.281861,60,508.028886
42.160164,60,511.184075
39.59869,60,514.811126
46.832131,60,518.326948
38.093391,60,521.386029
34.031077,60,524.231711
42.104726,60,527.143498
46.257506,60,529.818099
40.872543,60,533.595022
43.159448,60,537.342293
38.06362,60,541.874286
41.995694,60,545.324721
43.418685,60,548.884089
41.247549,60,552.134544
39.230688,60,555.684384
42.084679,60,560.495432
41.641366,60,564.541024
44.499484,60,568.391866
38.789071,60,571.431197
39.766286,60,574.394899
37.906117,60,578.139127
45.103741,60,581.885257
40.10825,60,585.976239
40.310689,60,589.70256
38.501653,60,593.172961
44.549041,60,595.885194
38.226689,60,599.367481
41.768641,60,603.783103
43.003039,60,608.229979
48.345612,60,611.811515
38.038154,60,614.797389
42.635649,60,618.038597
38.04628,60,621.493595
44.07325,60,625.231007
42.242051,60,628.391638
44.628394,60,631.688979
45.304031,60,634.738362
40.498458,60,638.176158
42.893859,60,641.448739
42.622821,60,644.439669
41.781488,60,647.971931
39.89579,60,650.953421
44.115274,60,654.69798
41.740989,60,657.787522
37.574626,60,661.083245
43.422681,60,663.684212
44.199865,60,666.39961
42.00456,60,669.102262
38.550853,60,672.098077
41.820142,60,675.106142
43.147821,60,677.976908
42.766552,60,681.639942
40.494107,60,684.725989
39.881406,60,688.00458
43.062841,60,691.346427
43.226672,60,695.540965
44.322073,60,699.315927
42.648537,60,702.774031
41.766579,60,705.884298
44.563506,60,709.285887
35.036987,60,712.296095
41.365491,60,715.261762
39.927307,60,718.53323
37.168447,60,723.121567
42.8947,60,727.163134
44.857117,60,730.72652
