#{"t_start": 1788529190.9589293, "env_id": "None"}
r,l,t
5.851881,60,2.039644
-4.288488,60,3.139281
-2.848402,60,4.252092
0.766698,60,5.249866
-8.252449,60,6.922386
3.083498,60,9.165644
18.213264,60,11.094654
11.705112,60,13.143631
3.297247,60,15.36996
4.089982,60,18.048822
9.734827,60,20.303913
16.463718,60,22.881414
5.550552,60,25.565078
14.855778,60,27.89132
22.262015,60,30.047542
14.10766,60,32.014762
16.38183,60,33.734585
-12.969599,60,35.674493
-11.756029,60,37.345517
11.236011,60,39.150576
16.157018,60,40.955008
14.153995,60,42.780617
1.10502,60,44.478949
19.121588,60,46.601037
16.485255,60,48.464763
21.162039,60,50.314367
10.811338,60,52.311588
24.926431,60,56.398921
20.573963,60,59.739863
23.59088,60,63.310257
32.34228,60,66.323139
24.725181,60,69.433102
29.159786,60,73.150057
32.70721,60,75.892597
37.916978,60,78.727862
36.44221,60,82.922349
38.298083,60,87.012397
44.327542,60,90.268277
42.597382,60,93.325717
31.339594,60,96.442915
41.568003,60,100.411057
40.334834,60,104.235672
45.314584,60,107.870003
39.966969,60,111.849144
40.161833,60,115.775679
45.068041,60,119.481287
42.776007,60,122.092087
42.213572,60,124.21224
42.389763,60,126.458812
45.530725,60,131.26916
36.376107,60,135.044008
39.605407,60,138.399386
43.713997,60,141.239801
43.004044,60,145.884611
45.705097,60,149.261714
39.929881,60,153.270386
43.486305,60,157.271172
39.401046,60,161.126429
47.358663,60,165.66468
40.995608,60,170.078485
39.263451,60,173.793704
37.32135,60,178.610888
42.399542,60,182.667043
44.107604,60,186.255171
43.469437,60,189.804768
41.518643,60,193.423788
45.480873,60,197.280063
40.789454,60,200.613015
40.259149,60,203.476136
43.577485,60,206.894237
38.722582,60,210.3376
41.360701,60,213.519233
35.041461,60,217.273705
44.293287,60,220.25965
41.104853,60,223.191596
39.1255,60,226.186587
39.13911,60,228.904028
46.014094,60,231.467094
44.094381,60,233.84335
35.722672,60,236.281737
39.817408,60,238.755261
44.337069,60,241.549414
39.027791,60,244.703715
41.526449,60,248.789761
37.105139,60,252.403316
44.220879,60,255.530108
42.99105,60,257.972468
43.304715,60,260.582045
44.76723,60,263.319441
40.082413,60,265.718889
39.011296,60,268.682027
41.572744,60,271.888967
46.176086,60,275.787852
46.17894,60,279.053493
38.081402,60,283.194587
42.635118,60,287.162919
46.178796,60,292.329189
39.79409,60,296.287935
42.075627,60,302.365248
41.0455,60,310.25108
42.648882,60,315.787058
41.33011,60,320.122288
38.657909,60,324.631143
34.594854,60,330.576142
35.818368,60,335.010619
39.577524,60,339.017953
37.976199,60,344.044877
36.489927,60,348.080128
43.121189,60,352.225125
42.509266,60,356.810762
41.101434,60,360.699385
40.151793,60,364.069366
41.516174,60,368.082039
41.921859,60,372.114991
45.286575,60,376.684217
41.245885,60,380.817935
38.963927,60,384.776546
39.122972,60,387.630857
34.923386,60,391.125995
42.047878,60,395.036738
45.92891,60,399.234802
40.898848,60,403.27354
42.018832,60,407.311265
43.534722,60,410.654883
41.178103,60,413.358735
41.596519,60,416.454888
42.138218,60,420.159337
38.844298,60,424.753823
38.71927,60,428.720315
42.561458,60,432.464799
38.709853,60,436.330992
41.478203,60,440.557018
42.259663,60,444.722666
40.606352,60,448.223873
48.202479,60,451.863719
44.924003,60,456.360328
