#{"t_start": 1788529191.923172, "env_id": "None"}
r,l,t
12.724655,60,1.102947
11.062985,60,2.200526
3.597972,60,3.316755
-0.646158,60,4.312951
12.955395,60,6.015566
5.597123,60,8.255196
-5.59906,60,10.191121
12.319161,60,12.224157
12.30392,60,14.495404
-0.749482,60,17.129396
8.293354,60,19.394846
5.200061,60,21.986188
20.850845,60,24.646054
10.691083,60,26.961455
16.324134,60,29.148232
13.802287,60,31.10328
16.797883,60,32.819325
23.832542,60,34.760756
18.822353,60,36.439377
16.902784,60,38.233863
25.620616,60,40.03803
17.958161,60,41.852461
23.09092,60,43.552517
24.024106,60,45.703613
-3.363617,60,47.548951
25.427119,60,49.396179
11.245039,60,51.450988
26.960962,60,55.499527
28.933414,60,58.838006
29.830394,60,62.422167
28.984789,60,65.432245
26.406901,60,68.53908
35.896401,60,72.243997
32.482178,60,74.975689
34.417696,60,77.835254
27.822938,60,82.033072
36.4665,60,86.128805
40.00419,60,89.366238
37.423387,60,92.421313
36.10034,60,95.542031
38.604628,60,99.552622
40.050358,60,103.338935
44.416055,60,106.973849
34.538426,60,110.96911
40.077107,60,114.880502
39.368328,60,118.568636
46.91747,60,121.177884
40.352589,60,123.292095
37.430694,60,125.602658
44.142716,60,130.40534
35.952301,60,134.161053
38.8488,60,137.482059
40.27573,60,140.396534
43.568416,60,145.001343
36.309884,60,148.365859
39.778754,60,152.395685
48.427999,60,156.372092
41.583095,60,160.23794
40.914445,60,164.732192
39.980279,60,169.201666
41.717408,60,172.893093
42.224632,60,177.735397
40.181557,60,181.786151
43.912829,60,185.370119
40.487644,60,188.898265
40.101149,60,192.524661
43.164538,60,196.414527
41.907032,60,199.721332
46.859706,60,202.58742
45.59972,60,205.981901
39.932042,60,209.451059
47.663234,60,212.631982
41.830783,60,216.414733
37.593323,60,219.361457
39.888969,60,222.300971
45.448636,60,225.2996
41.781844,60,228.001888
40.713441,60,230.571285
45.493871,60,232.945266
38.373826,60,235.350165
38.764226,60,237.856004
43.545039,60,240.643914
43.158572,60,243.816589
44.155633,60,247.887518
39.276222,60,251.497447
40.084542,60,254.603567
41.638304,60,257.057852
40.166233,60,259.678864
44.196172,60,262.417361
40.416623,60,264.807647
41.832888,60,267.82023
41.805579,60,271.045015
45.121096,60,274.923119
45.447983,60,278.1451
39.653449,60,282.329419
37.540854,60,286.280859
41.523443,60,291.464253
42.906392,60,295.407554
39.569451,60,301.523519
39.081328,60,309.466966
42.105647,60,314.910905
46.462907,60,319.224061
35.591339,60,323.810136
43.541314,60,329.736444
35.627963,60,334.128977
44.523398,60,338.224894
45.346961,60,343.170947
39.566621,60,347.192415
42.493493,60,351.37439
40.605351,60,355.919939
46.86456,60,359.815207
41.113193,60,363.184014
42.520402,60,367.194946
39.306236,60,371.251041
40.070093,60,375.82465
45.551225,60,379.921964
46.757345,60,383.875856
48.879182,60,386.72161
43.110617,60,390.254977
46.686404,60,394.147151
46.381113,60,398.392711
38.043263,60,402.394303
46.160913,60,406.437562
43.463622,60,409.748645
39.742484,60,412.452386
46.115552,60,415.584413
40.783369,60,419.272243
41.310701,60,423.898955
46.44571,60,427.825979
43.76881,60,431.594341
41.876762,60,435.43843
36.093428,60,439.703645
41.884894,60,443.867228
42.600397,60,447.337574
40.177131,60,451.016982
35.709055,60,455.478898
45.058995,60,459.714967
45.066784,60,464.573115
40.583642,60,467.80892
44.365758,60,472.078203
43.136608,60,476.629207
38.789998,60,481.586579
41.67682,60,485.037624
44.736238,60,489.150544
40.21175,60,493.459072
39.00085,60,498.174334
42.437326,60,501.696946
43.038602,60,504.570416
41.37354,60,507.376039
40.113836,60,510.537942
42.738539,60,514.180792
44.675895,60,517.666893
46.162212,60,520.741273
43.785649,60,523.562071
39.98331,60,526.487155
46.311913,60,529.183382
46.269809,60,532.963318
42.654312,60,536.691382
46.030892,60,541.214664
46.339212,60,544.677202
43.144755,60,548.211799
39.65384,60,551.508973
39.448634,60,555.025847
36.10801,60,559.862911
45.355021,60,563.904982
39.575511,60,567.746155
41.714618,60,570.771052
47.444006,60,573.77334
39.461832,60,577.490441
42.183473,60,581.254019
41.71372,60,585.319322
39.080617,60,589.043765
47.193703,60,592.515279
39.536341,60,595.228675
43.646383,60,598.748024
40.157915,60,603.160957
44.867886,60,607.590169
41.374276,60,611.152916
40.894149,60,614.146995
40.054782,60,617.383809
36.843644,60,620.863607
37.725298,60,624.575376
41.142432,60,627.757448
44.349401,60,631.033864
44.311295,60,634.079947
42.286385,60,637.535515
42.971714,60,640.7929
41.986042,60,643.787546
44.215433,60,647.324749
37.196376,60,650.289333
33.322697,60,654.03719
39.087546,60,657.13736
39.903734,60,660.451087
44.657036,60,663.028733
40.474697,60,665.747114
45.247656,60,668.445127
38.099623,60,671.448506
41.264307,60,674.447411
36.577283,60,677.318157
38.739457,60,680.98241
38.972624,60,684.077514
34.915892,60,687.393029
37.340717,60,690.691062
44.839937,60,694.903984
33.241926,60,698.644895
39.765052,60,702.125379
41.346502,60,705.223872
43.663047,60,708.629928
38.299498,60,711.638328
40.49071,60,714.606181
43.020701,60,717.902694
41.71088,60,722.469178
40.682349,60,726.493483
42.722759,60,730.076721
40.393851,60,733.253541
42.712489,60,736.003044
41.929143,60,738.701209
43.208863,60,741.097632
43.528432,60,743.525345
40.905117,60,746.70337
36.84742,60,750.494066
44.848154,60,754.20869
40.409927,60,757.936961
39.867383,60,760.853444
40.938473,60,765.353638
39.16694,60,769.527228
38.813497,60,773.187827
45.010894,60,776.989383
41.152844,60,781.30724
34.993292,60,785.030201
40.430693,60,789.047328
40.124673,60,792.899178
42.124781,60,796.61221
43.427002,60,800.702819
39.81156,60,804.274925
47.598526,60,807.655899
38.739085,60,809.954541
37.024569,60,813.561674
36.126791,60,817.556891
39.336565,60,821.104691
43.610488,60,825.173326
38.894183,60,829.482442
41.488819,60,833.231633
42.716288,60,837.51914
42.346276,60,841.450121
41.54512,60,845.370143
40.443814,60,850.241116
37.690283,60,854.357665
36.889765,60,858.375613
42.82128,60,862.371641
48.045067,60,866.728724
38.653189,60,871.208506
42.472483,60,875.088626
42.118741,60,879.896505
37.777359,60,884.200457
40.213043,60,888.1141
44.245512,60,892.55276
41.562417,60,896.352823
42.189731,60,899.628138
41.93944,60,904.333126
40.330909,60,908.415023
40.777657,60,912.092742
45.047703,60,915.807566
40.52353,60,919.51532
36.101015,60,923.237235
38.191366,60,926.096935
40.394784,60,928.896227
42.246393,60,932.070043
42.343986,60,935.198261
40.012848,60,938.241403
41.601206,60,941.529112
41.001821,60,945.557384
40.810902,60,949.141598
44.755795,60,952.782646
39.936767,60,955.735211
40.221966,60,958.414381
38.138408,60,960.916188
41.478723,60,963.886993
40.404587,60,966.567216
40.425041,60,970.853671
44.029454,60,974.736507
38.514782,60,979.085782
40.214571,60,983.354563
41.720326,60,987.444304
42.646091,60,991.492989
45.934045,60,995.465075
41.643831,60,999.564647
45.918124,60,1003.839726
39.601686,60,1008.05298
44.215169,60,1012.06996
42.506001,60,1016.556582
43.233676,60,1020.505888
45.584762,60,1024.509121
38.732157,60,1027.379017
40.780707,60,1030.215141
42.692325,60,1032.910791
42.102098,60,1036.939892
46.868856,60,1040.638513
40.031542,60,1044.325552
41.763302,60,1047.896177
40.774525,60,1051.773147
41.951813,60,1055.406626
42.34852,60,1058.540303
37.607477,60,1061.310348
42.255649,60,1064.101635
40.515973,60,1067.423475
40.672747,60,1071.684403
40.231934,60,1075.261073
40.628395,60,1078.496051
38.547585,60,1081.196135
42.636246,60,1083.927485
48.745032,60,1086.652553
46.120723,60,1089.414908
