#{"t_start": 1788529191.5998116, "env_id": "None"}
r,l,t
-9.14617,60,1.415742
7.372019,60,2.516934
3.323756,60,3.62969
5.471542,60,4.625777
11.503996,60,6.321692
-3.003799,60,8.564899
13.739271,60,10.488248
3.607368,60,12.526395
16.50136,60,14.791986
13.069261,60,17.44502
1.509076,60,19.697354
8.282335,60,22.290373
9.666514,60,24.955228
18.424318,60,27.276375
9.877268,60,29.451406
0.411378,60,31.415174
-2.575992,60,33.124264
9.602595,60,35.067462
10.681258,60,36.740837
30.615445,60,38.543992
17.099331,60,40.346649
23.457122,60,42.166222
5.486429,60,43.865672
28.331156,60,46.006625
25.256537,60,47.858811
19.303544,60,49.704906
14.682362,60,51.743113
27.740115,60,55.806087
24.479524,60,59.140529
34.118809,60,62.719619
32.332131,60,65.741182
30.253221,60,68.844194
30.761815,60,72.548274
36.227838,60,75.288344
32.11072,60,78.123583
37.455982,60,82.332151
37.701387,60,86.431996
36.404593,60,89.672532
42.100917,60,92.731804
37.097348,60,95.841703
38.138608,60,99.841211
43.187241,60,103.64184
41.035105,60,107.284245
36.87475,60,111.259095
41.270808,60,115.191387
40.228393,60,118.87219
41.024431,60,121.482934
46.660136,60,123.595809
43.812379,60,125.887083
42.374078,60,130.699859
36.473149,60,134.470604
38.831483,60,137.795825
37.709131,60,140.679289
41.015645,60,145.305328
41.177841,60,148.668269
43.478997,60,152.690064
41.766093,60,156.679333
46.554713,60,160.539573
45.477146,60,165.044629
40.932341,60,169.496525
40.16996,60,173.201696
41.584656,60,178.025817
42.285466,60,182.085376
40.845942,60,185.665512
43.993794,60,189.196365
39.825689,60,192.824648
44.22512,60,196.706752
43.501264,60,200.025216
42.401566,60,202.886815
41.591589,60,206.291082
44.250358,60,209.747758
40.266031,60,212.933727
37.929868,60,216.701396
40.100842,60,219.659695
43.673963,60,222.600197
34.462626,60,225.603437
40.140537,60,228.305955
41.505939,60,230.87204
38.060285,60,233.247504
41.617725,60,235.664563
42.959032,60,238.15782
43.096018,60,240.952639
40.691959,60,244.116666
45.008744,60,248.197221
36.531828,60,251.800709
48.267409,60,254.916814
43.340428,60,257.367967
41.666755,60,259.985159
43.228213,60,262.725691
41.97693,60,265.110212
45.095592,60,268.113866
44.506379,60,271.327533
44.285137,60,275.217719
42.667385,60,278.456507
40.384896,60,282.625867
45.584164,60,286.579373
43.815939,60,291.752018
36.598134,60,295.705863
42.672138,60,301.812129
42.9,60,309.758922
40.223869,60,315.206262
40.834808,60,319.526534
44.01017,60,324.079396
40.835509,60,330.004688
43.326826,60,334.423328
43.837718,60,338.464312
38.911694,60,343.470087
44.419822,60,347.489908
43.52851,60,351.653267
39.943763,60,356.219243
40.322348,60,360.113941
42.36497,60,363.482674
40.606114,60,367.495227
42.677821,60,371.53381
41.873334,60,376.121008
40.854699,60,380.21807
48.322117,60,384.18024
46.488205,60,387.025402
39.895397,60,390.542384
46.310152,60,394.448606
43.755951,60,398.682428
37.155465,60,402.68645
38.267725,60,406.72861
47.422846,60,410.048831
37.120681,60,412.755046
42.083567,60,415.876667
43.446696,60,419.570645
37.504824,60,424.183811
44.495597,60,428.130555
42.002949,60,431.885954
42.498676,60,435.74159
40.530502,60,439.993058
41.093439,60,444.16024
40.997742,60,447.644106
39.80785,60,451.292455
41.537737,60,455.775974
42.107325,60,460.018021
43.066017,60,464.864176
42.6115,60,468.106054
46.380734,60,472.387826
41.670936,60,476.899252
44.048114,60,481.878387
44.925324,60,485.33878
45.074521,60,489.432185
41.520309,60,493.754524
40.940953,60,498.474716
38.879081,60,501.99414
37.853301,60,504.881361
43.389694,60,507.674003
39.257208,60,510.836585
43.706772,60,514.472686
40.866963,60,517.973672
39.282834,60,521.038893
37.041063,60,523.870231
43.905281,60,526.787294
43.061434,60,529.472946
39.765116,60,533.253795
41.496377,60,536.985088
45.241234,60,541.514689
42.156763,60,544.975536
45.219976,60,548.523052
40.733822,60,551.802315
40.827241,60,555.329265
38.214029,60,560.151552
39.170725,60,564.201004
42.04315,60,568.045467
44.88809,60,571.075453
40.574123,60,574.056565
45.988971,60,577.785547
