#{"t_start": 1788454819.0293283, "env_id": "None"}
r,l,t
-6.801549,60,3.041959
-19.316203,60,5.42699
-3.678005,60,8.216209
-2.823285,60,10.79317
-0.752792,60,13.464434
-20.741239,60,16.020425
8.103026,60,18.840128
2.319701,60,21.187828
11.795119,60,24.171431
-0.842663,60,26.460228
14.264366,60,29.038804
7.068066,60,31.452951
6.715648,60,33.995255
14.813804,60,36.470137
-1.859572,60,38.860072
18.343694,60,41.37579
7.618128,60,43.711713
16.613665,60,47.161017
11.111893,60,49.903105
3.019882,60,52.304642
11.77741,60,54.768386
11.44302,60,57.354324
3.714193,60,60.013418
16.060452,60,62.675279
16.01642,60,65.284068
6.908528,60,68.592497
19.72599,60,71.424259
8.34443,60,74.286684
14.291923,60,77.240824
10.728848,60,80.065127
15.089538,60,82.834156
9.6239,60,85.921472
7.501983,60,88.673864
21.370325,60,91.543698
18.811057,60,95.262004
17.357702,60,98.012745
17.294523,60,101.00271
31.034933,60,103.765295
25.280314,60,106.813082
12.055565,60,109.749531
27.909103,60,112.64329
14.1282,60,115.359161
18.45676,60,119.04077
26.064887,60,122.032154
21.695991,60,124.978825
26.632811,60,127.879184
20.818616,60,130.997447
20.723504,60,133.807511
30.767729,60,136.626503
26.583256,60,139.410908
29.864086,60,142.327426
28.609222,60,145.830181
22.700184,60,148.518301
18.706828,60,151.157356
25.791959,60,154.089101
20.944963,60,156.794552
23.071952,60,159.376675
24.087598,60,161.999568
26.688013,60,164.649597
22.123524,60,167.895767
26.103033,60,170.417933
30.393236,60,173.232768
35.318923,60,176.125915
32.372255,60,178.826009
25.895372,60,181.582388
21.850873,60,184.346591
20.232506,60,187.059135
26.058769,60,189.761042
29.611727,60,193.082452
32.087387,60,195.827475
30.370291,60,198.841303
28.215194,60,201.460366
25.365973,60,204.369915
30.620974,60,207.308501
27.366156,60,210.402312
36.131349,60,213.394305
34.065384,60,216.710823
32.037684,60,219.473648
36.013049,60,222.533423
22.295243,60,225.391423
36.325837,60,228.07036
32.30912,60,230.876386
35.529712,60,233.679431
38.905597,60,236.46018
29.999711,60,239.086541
29.038743,60,242.893568
34.412584,60,245.692762
34.216448,60,248.466152
39.105718,60,251.218589
31.721438,60,254.108876
27.684227,60,256.915184
32.596478,60,259.636161
35.210391,60,262.400145
30.077936,60,266.263193
35.423288,60,269.117755
33.408184,60,272.228585
30.448004,60,275.206942
37.019077,60,278.177135
32.421438,60,281.040137
39.354233,60,284.052695
37.615667,60,287.198915
35.134713,60,290.317777
38.895607,60,294.093627
33.027912,60,297.194155
36.816265,60,300.093044
36.585371,60,302.862501
36.949476,60,305.686926
41.601886,60,308.500696
33.316636,60,311.352984
24.213759,60,314.069866
38.998059,60,317.735878
32.735654,60,320.570684
38.96884,60,323.722755
34.346311,60,326.709058
41.796543,60,329.710856
26.680812,60,332.484833
29.732228,60,335.433378
35.391097,60,338.449419
37.71639,60,341.270073
34.876485,60,344.734998
41.273136,60,347.638108
46.896515,60,350.726022
42.183594,60,353.831198
31.309139,60,356.923282
30.94939,60,360.064117
41.148422,60,363.064545
28.214588,60,366.083821
34.682405,60,368.844609
41.170941,60,372.209919
35.213237,60,374.917093
37.899955,60,377.970723
38.941484,60,380.964537
30.899908,60,383.752985
40.522683,60,386.676282
41.385773,60,389.510902
33.924132,60,392.449867
38.767656,60,396.055812
27.970634,60,398.742199
36.408967,60,401.686322
36.216208,60,404.689367
31.016401,60,407.444233
33.27585,60,410.374229
33.813651,60,413.259645
36.101017,60,416.398278
35.813108,60,419.237205
35.003782,60,422.978402
32.143976,60,426.078771
41.217766,60,429.332015
27.789062,60,432.624756
33.405692,60,435.699468
40.065155,60,438.98825
37.882807,60,441.976642
33.76849,60,445.084253
30.247773,60,448.768379
40.077227,60,451.603456
29.773738,60,454.403705
33.574313,60,457.239917
40.903623,60,460.295843
38.868872,60,463.332847
45.041032,60,466.527812
33.983033,60,469.744288
33.121815,60,472.960874
33.944059,60,476.88877
39.273397,60,479.999491
41.929683,60,483.067676
42.325228,60,486.040758
42.050425,60,489.055542
34.023948,60,491.814225
45.901797,60,494.751264
40.727096,60,497.857938
45.975162,60,501.524121
38.024657,60,504.459613
41.585787,60,507.674915
39.866821,60,510.537426
37.675715,60,513.234721
34.870647,60,516.051472
38.456293,60,518.910831
36.874946,60,521.767007
35.083053,60,524.649787
41.33976,60,528.158768
40.734455,60,531.334853
41.007964,60,534.297076
35.948501,60,537.190449
42.574144,60,540.161572
36.218863,60,543.206826
40.476446,60,546.163675
46.146621,60,549.028991
41.789252,60,552.760053
41.674313,60,555.72439
40.899479,60,558.685457
38.912722,60,561.424885
36.33796,60,564.463382
40.442951,60,567.50723
40.264168,60,570.302175
37.566076,60,573.240921
42.811,60,576.224209
40.366768,60,579.776056
45.081513,60,582.55212
44.334017,60,585.582148
37.127067,60,588.727334
32.511782,60,591.664883
47.879121,60,594.532782
33.896935,60,597.328668
39.795605,60,600.3877
43.000631,60,604.020433
35.45471,60,607.644741
39.110615,60,611.409581
36.797784,60,614.024682
41.066513,60,616.531387
38.876166,60,618.916797
42.379236,60,621.288471
41.410304,60,624.405905
44.163078,60,627.684531
38.440669,60,631.069463
39.786405,60,633.921213
44.64884,60,636.604011
44.26238,60,639.415364
42.514047,60,642.146491
35.995837,60,644.501461
42.438055,60,647.091649
43.457479,60,649.402428
42.660795,60,652.387953
43.905221,60,654.83876
38.806815,60,657.3646
45.336622,60,659.6102
43.418258,60,661.899737
41.410893,60,664.296231
38.172255,60,667.028229
41.120056,60,670.616117
41.916628,60,673.377415
39.188324,60,676.325788
41.311455,60,678.630603
41.170353,60,680.960476
38.479701,60,683.508814
43.031338,60,686.069023
37.105963,60,688.718877
41.584987,60,691.16067
45.02813,60,693.81934
38.961835,60,697.083723
44.223677,60,699.732809
37.471295,60,702.16949
38.182479,60,704.391427
43.362138,60,706.554152
39.184859,60,708.897751
39.694541,60,711.074068
40.985767,60,713.497828
39.07178,60,715.891598
35.4572,60,719.065685
39.202377,60,721.855258
48.979845,60,724.688973
41.674056,60,727.467865
42.427382,60,730.279737
41.296883,60,733.089849
40.781033,60,736.018841
40.606055,60,738.881875
36.544825,60,741.576755
39.915093,60,744.955084
