#{"t_start": 1788457576.2059062, "env_id": "None"}
r,l,t
-0.627738,60,1.563217
-16.630219,60,2.975967
-3.828619,60,4.609481
2.116866,60,6.360216
11.01854,60,8.498417
-30.379496,60,10.304365
10.235549,60,12.549004
-3.224961,60,14.675952
14.88193,60,16.805494
-12.284698,60,18.860982
12.105477,60,20.952018
5.036633,60,22.910297
15.13404,60,25.294235
13.018608,60,27.32739
6.91235,60,29.435419
19.006284,60,31.529228
14.445051,60,33.76078
15.969686,60,36.032173
-1.007274,60,38.294457
24.113215,60,40.436658
14.56151,60,42.490452
1.744288,60,44.690269
15.402261,60,46.906902
18.784231,60,48.958887
26.671729,60,51.229701
18.475452,60,53.495227
14.493898,60,55.812799
24.829482,60,58.267806
12.276571,60,60.486996
19.314195,60,62.891873
32.318597,60,65.287459
38.569289,60,67.77704
28.897317,60,70.289186
33.932706,60,72.731784
27.971389,60,75.126615
37.797377,60,77.528326
32.676057,60,80.127872
31.204649,60,82.67612
39.165786,60,85.35666
34.526336,60,88.144326
37.550316,60,91.011928
40.370685,60,93.871686
40.686278,60,96.882475
35.588429,60,99.7321
43.291787,60,102.692418
42.407151,60,105.306808
41.232946,60,108.01033
42.01996,60,110.69202
41.954064,60,113.580149
42.286782,60,116.227823
44.164085,60,118.983811
45.213089,60,121.619307
43.986644,60,124.353433
35.482822,60,126.936927
41.196246,60,129.621271
37.589406,60,132.222353
36.715263,60,134.774131
39.347535,60,137.410842
43.835033,60,140.099308
36.785654,60,142.723684
39.771642,60,145.410566
39.106293,60,148.159689
45.614802,60,150.875993
42.09237,60,153.519711
43.528896,60,156.20393
40.042381,60,158.874242
42.058958,60,161.490384
43.669284,60,164.269103
42.244654,60,166.824351
41.693413,60,169.472753
44.392236,60,172.154474
35.939336,60,174.674902
43.526853,60,177.32401
44.71958,60,180.134645
37.789127,60,182.999083
45.453677,60,185.91137
45.700877,60,188.759929
38.636997,60,191.340449
43.94088,60,194.000248
42.386877,60,196.666861
38.431152,60,199.398763
39.375783,60,201.978258
46.36909,60,204.63025
40.458282,60,207.461887
44.069847,60,210.29142
39.352358,60,212.967166
40.663206,60,215.713835
45.441515,60,218.354839
48.315374,60,220.997098
42.311201,60,223.655759
40.636045,60,226.527721
41.634866,60,229.215707
37.378527,60,231.761521
36.831193,60,234.40579
45.421742,60,237.049762
40.62968,60,239.661089
42.567602,60,242.303868
43.872778,60,244.980293
37.227932,60,247.518441
45.413699,60,250.254077
37.886817,60,252.849359
43.440178,60,255.50562
45.292146,60,258.070914
43.202892,60,260.730834
41.481216,60,263.350055
39.542534,60,266.056341
41.4742,60,268.763339
40.094757,60,271.421882
40.904263,60,274.105251
41.569739,60,276.694665
46.329133,60,279.339309
41.586669,60,281.937297
37.75012,60,284.682996
42.387077,60,287.339249
45.804341,60,290.017864
40.258331,60,292.662166
39.171982,60,295.295605
40.985058,60,297.974716
48.377581,60,300.604238
41.544258,60,303.226092
45.058635,60,305.846717
48.144081,60,308.45488
46.734464,60,311.168429
36.790118,60,313.75055
39.900615,60,316.415896
44.254573,60,318.968904
43.136099,60,321.573735
40.167873,60,324.077622
46.709909,60,326.774023
39.810791,60,329.526479
39.804335,60,332.189089
44.999886,60,334.884629
41.33115,60,337.520408
42.661891,60,340.18966
42.803191,60,342.812903
39.11398,60,345.430944
44.249903,60,348.027691
38.973576,60,350.599089
38.631242,60,353.269928
44.200937,60,355.97952
40.876436,60,358.643221
37.535715,60,361.33464
44.399506,60,364.024698
40.111122,60,366.633687
37.84691,60,369.266362
38.498336,60,371.829596
39.913628,60,374.522646
44.16127,60,377.132383
40.800125,60,379.750445
40.278874,60,382.294642
45.817557,60,385.165555
43.860867,60,387.86117
40.279668,60,390.580532
38.343672,60,393.099289
41.438394,60,395.892172
36.346946,60,398.562582
40.193799,60,401.143408
39.848129,60,403.77257
42.907238,60,406.49484
45.671921,60,409.106589
41.65495,60,411.770672
36.208404,60,414.323876
41.782584,60,416.945521
41.65257,60,419.812654
41.576945,60,422.4657
44.766805,60,425.073021
37.912029,60,427.760903
37.256119,60,430.448431
43.316492,60,433.019826
39.245105,60,435.708495
47.990626,60,438.331188
46.479149,60,441.169487
41.936765,60,443.854086
41.500624,60,446.519905
34.676118,60,448.965517
39.887214,60,451.4726
42.647583,60,454.126662
38.32165,60,456.768886
46.348063,60,459.470485
46.208061,60,462.072375
37.458384,60,464.781489
44.870363,60,467.44649
40.946433,60,470.06584
