#{"t_start": 1788457575.9129775, "env_id": "None"}
r,l,t
2.207564,60,1.845432
-3.032407,60,3.257241
17.90125,60,4.88891
10.753494,60,6.637547
13.744352,60,8.768188
-5.354403,60,10.582998
4.83885,60,12.820429
4.195583,60,14.956199
0.99596,60,17.07707
6.182929,60,19.133164
0.669256,60,21.23134
1.250212,60,23.1897
19.674235,60,25.573795
-14.513673,60,27.599365
16.123522,60,29.714537
5.650862,60,31.800183
11.960095,60,34.031143
-3.521966,60,36.304282
16.490493,60,38.56461
-6.231962,60,40.708524
10.4812,60,42.768616
15.677068,60,44.961952
0.233849,60,47.179129
16.850466,60,49.231499
17.238808,60,51.502218
26.527721,60,53.765782
14.104872,60,56.091806
24.576275,60,58.539851
27.734739,60,60.765495
29.650659,60,63.1638
24.762008,60,65.559069
8.190775,60,68.048861
35.462356,60,70.560812
29.93047,60,73.003649
34.930891,60,75.397754
38.438037,60,77.798524
38.761365,60,80.399919
36.604094,60,82.956144
39.137288,60,85.626965
38.682715,60,88.414581
36.725316,60,91.288006
36.920302,60,94.139045
40.475095,60,97.155524
32.549027,60,99.999304
43.130486,60,102.966167
41.141076,60,105.579448
41.755434,60,108.282293
42.795273,60,110.964296
43.458665,60,113.850181
40.783176,60,116.499317
44.05664,60,119.255457
41.762957,60,121.893264
40.773446,60,124.624988
37.140982,60,127.208076
40.36472,60,129.89323
36.93103,60,132.494832
41.775611,60,135.046714
37.821638,60,137.682412
47.123846,60,140.371729
42.960562,60,142.994972
36.783703,60,145.67913
41.19362,60,148.432348
43.559212,60,151.142623
44.645632,60,153.791147
40.214942,60,156.476178
45.396706,60,159.145834
45.558286,60,161.762789
40.326375,60,164.54169
36.151245,60,167.095397
42.246055,60,169.745059
46.800128,60,172.425306
39.235975,60,174.946241
42.14259,60,177.596965
40.593818,60,180.404569
36.17254,60,183.270918
43.133708,60,186.177739
40.240704,60,189.031351
37.554328,60,191.612391
42.32937,60,194.271178
40.113008,60,196.938671
43.157196,60,199.669484
41.081873,60,202.253835
48.322558,60,204.901867
43.854036,60,207.7308
40.133611,60,210.562656
43.029443,60,213.237556
38.6729,60,215.984664
40.207607,60,218.625063
43.925684,60,221.269528
41.142727,60,223.928382
39.948675,60,226.798202
40.589479,60,229.488326
41.964475,60,232.032735
44.465698,60,234.678229
36.806034,60,237.322
42.709455,60,239.932629
41.988047,60,242.576405
46.467849,60,245.25114
37.556767,60,247.78808
40.264647,60,250.525425
39.274228,60,253.120633
43.553893,60,255.77738
41.735585,60,258.342421
42.080249,60,261.003286
40.445523,60,263.621529
