#{"t_start": 1788428913.6720822, "env_id": "None"}
r,l,t
-5.534178,60,1.66699
5.141192,60,2.977319
8.059515,60,4.150986
-3.60485,60,5.418893
11.953393,60,6.671479
9.933584,60,7.836895
1.200392,60,9.280352
4.94134,60,11.13308
16.990924,60,13.57172
-2.570806,60,15.352709
22.590121,60,17.387822
6.082212,60,18.729467
-21.423904,60,20.002653
15.481431,60,21.377706
6.189876,60,22.595333
6.075326,60,23.87072
11.897941,60,25.345216
16.946143,60,27.294927
3.541964,60,29.068656
16.439049,60,31.692519
8.976174,60,34.393918
20.617027,60,36.537535
12.948885,60,38.459841
18.18338,60,40.094533
14.802385,60,41.54998
19.745297,60,43.568897
4.927495,60,45.246962
16.395806,60,47.31038
20.366044,60,49.792887
12.103232,60,51.69802
19.468576,60,53.692064
23.242339,60,56.075612
14.428431,60,58.11626
22.595532,60,59.970498
29.829946,60,62.346849
25.055817,60,64.14297
14.040178,60,65.82906
19.16642,60,67.414353
22.57123,60,69.462625
13.416331,60,71.263415
24.111474,60,73.183775
14.300597,60,75.172884
21.121524,60,77.287296
22.544578,60,79.066444
30.699054,60,80.74052
23.95473,60,82.339689
31.092016,60,84.160157
27.127298,60,85.930305
32.94704,60,89.122053
27.744994,60,92.148695
34.652862,60,94.328332
31.591108,60,97.48244
16.147052,60,99.797629
26.859369,60,101.903973
23.849506,60,103.60758
26.71033,60,105.286211
36.794817,60,107.271689
21.513553,60,109.960654
10.279539,60,111.887255
30.361997,60,114.008582
29.441888,60,115.885387
34.066874,60,118.273788
34.463336,60,120.582498
32.526582,60,123.231168
25.019774,60,125.087629
27.337493,60,127.091946
23.390017,60,129.459243
32.03689,60,131.485563
33.86582,60,134.108962
36.675766,60,135.989271
28.409741,60,138.193087
23.284646,60,140.335433
34.673324,60,142.398891
34.274106,60,144.548414
26.929491,60,146.219384
32.80429,60,148.244405
35.117834,60,150.884362
29.303515,60,152.704442
33.021678,60,154.260456
18.538392,60,155.69469
29.098371,60,157.284693
35.551376,60,159.337689
27.131693,60,161.539578
30.851762,60,163.57572
28.008775,60,165.517056
33.772112,60,167.646281
32.5646,60,169.293293
31.630346,60,171.091714
39.090339,60,172.828882
41.419243,60,174.824062
38.46885,60,176.586887
35.758466,60,178.151917
36.957857,60,179.991709
33.538176,60,182.593281
31.929021,60,184.817558
38.103258,60,186.662972
38.541803,60,188.309751
32.881086,60,190.114645
25.768149,60,191.601297
35.948423,60,193.213039
38.438011,60,195.425829
33.778584,60,197.106115
27.034021,60,199.18911
34.274234,60,200.946637
39.15237,60,203.028109
19.162138,60,205.048753
21.425605,60,207.181395
26.512608,60,208.87745
37.009175,60,210.794334
36.98283,60,212.503286
36.60686,60,214.47401
30.232072,60,216.245391
35.87824,60,218.426716
40.625983,60,220.043314
33.861363,60,221.857184
25.613995,60,223.602268
35.348709,60,225.845544
40.483508,60,228.092959
37.054022,60,229.927911
38.273762,60,231.951198
40.224695,60,233.580115
43.056371,60,235.285235
33.7228,60,236.974513
31.940018,60,238.928589
35.362597,60,240.752027
34.415181,60,242.551163
39.110321,60,244.691797
38.309708,60,246.870563
32.690517,60,249.332369
42.769657,60,251.098917
40.961083,60,252.776459
41.158056,60,254.415554
35.74931,60,256.085456
41.15639,60,257.736525
29.87513,60,259.369968
39.140373,60,261.017347
38.452113,60,263.161722
40.879481,60,264.945447
40.841324,60,266.82508
40.149066,60,268.871917
42.544535,60,270.841298
31.710039,60,272.465226
37.421366,60,274.19225
26.215542,60,275.725183
41.627854,60,277.457296
34.241223,60,279.797659
28.284132,60,281.505357
35.76731,60,283.957718
39.207196,60,286.175658
36.531214,60,288.406159
40.600179,60,290.764817
33.620542,60,293.093315
39.998436,60,295.611097
33.902126,60,298.300516
36.550132,60,301.766699
39.883759,60,304.340438
28.276166,60,306.557084
44.066903,60,308.855338
42.014393,60,311.371097
28.746854,60,313.506555
39.19304,60,315.370599
39.792014,60,317.488164
38.183657,60,319.937502
20.82844,60,322.27231
33.916215,60,324.686615
38.627812,60,327.12311
30.418835,60,329.35729
29.744732,60,331.436113
40.568579,60,333.660835
33.928608,60,335.554746
40.26023,60,337.936158
35.900017,60,339.846385
37.386039,60,342.490054
29.307013,60,344.997233
39.618776,60,347.067388
42.778989,60,349.761187
42.138607,60,353.129673
39.534696,60,355.882745
39.883457,60,357.955154
43.243882,60,360.511248
39.943899,60,362.697803
39.110239,60,365.297754
40.971796,60,367.540739
39.564422,60,382.228207
34.145957,60,387.745062
32.735064,60,391.315119
32.975873,60,394.01171
34.702847,60,396.881692
40.426924,60,398.64784
40.479989,60,400.358803
41.454694,60,402.033879
37.35333,60,404.15793
34.532144,60,406.186078
39.886438,60,407.895726
43.437979,60,409.90443
37.742804,60,411.695765
41.796192,60,415.201973
41.684856,60,418.56983
43.811782,60,422.072269
40.336838,60,423.855649
32.085849,60,425.94947
40.374861,60,428.240928
43.823808,60,430.233083
42.920999,60,432.324743
41.765684,60,434.754605
32.543103,60,436.878041
41.147151,60,439.11795
42.771466,60,441.89106
44.267508,60,443.831819
35.873548,60,445.847987
39.541453,60,447.675584
39.828536,60,449.283067
37.616009,60,450.995353
34.456079,60,453.285422
43.586207,60,455.201769
35.601222,60,457.066524
42.47063,60,459.368071
36.419699,60,461.664567
37.135146,60,463.476953
40.542944,60,465.252294
42.324693,60,467.446395
43.579015,60,469.834615
41.818921,60,472.06414
40.153515,60,474.041947
45.52132,60,476.167924
40.903891,60,478.598899
41.811074,60,480.946456
37.731936,60,483.405536
43.599356,60,485.447412
41.89129,60,487.373938
40.635556,60,489.603749
42.344877,60,491.857185
44.55066,60,493.979067
36.743236,60,495.914582
37.908591,60,497.797627
42.780919,60,500.416245
43.685651,60,503.624024
38.94477,60,506.665048
40.948626,60,509.723516
39.232623,60,511.953818
39.21375,60,514.55449
42.185554,60,517.112048
41.30454,60,519.464677
42.003733,60,522.0085
41.439386,60,524.838706
33.444175,60,527.365645
40.761455,60,529.604804
39.421829,60,532.17417
37.993799,60,534.353185
40.050024,60,536.804754
36.9297,60,539.251307
44.979557,60,541.961006
42.362132,60,544.371822
43.973665,60,547.030649
37.598765,60,549.001609
40.930359,60,551.094158
42.628042,60,553.752769
37.417962,60,556.503613
37.975321,60,559.138396
40.900118,60,561.720168
40.538634,60,564.369114
45.795013,60,567.365706
42.054705,60,570.201021
44.495326,60,573.318432
40.761333,60,577.902356
40.911262,60,581.713811
39.929534,60,584.828587
38.898159,60,587.28105
43.084667,60,589.723874
42.950789,60,593.1984
38.571781,60,596.584976
39.706732,60,599.164765
42.046811,60,601.436683
41.970543,60,603.944043
40.891447,60,606.20407
39.540693,60,608.218183
44.738591,60,610.756279
41.365631,60,613.593604
44.583244,60,615.882982
41.041503,60,618.376496
40.001011,60,620.476821
44.180925,60,623.432579
42.111745,60,625.739271
43.059179,60,628.193374
38.819824,60,630.884182
42.974365,60,633.176475
40.069611,60,635.137546
40.122311,60,637.303867
40.089369,60,639.250053
40.834475,60,641.678816
46.757081,60,644.352077
40.503537,60,646.430829
43.322859,60,648.928323
43.519078,60,651.483423
44.641403,60,653.881085
42.786026,60,655.912004
39.15056,60,657.824784
41.614083,60,659.999465
43.106798,60,662.931371
42.458916,60,665.392318
43.376689,60,667.949616
39.811453,60,670.921939
40.598257,60,673.952761
47.180927,60,676.573934
36.858264,60,678.589468
50.198261,60,680.763909
40.932862,60,682.926678
44.677921,60,685.762633
35.74502,60,687.514476
40.77528,60,689.671816
41.990461,60,691.938958
46.699353,60,694.371619
45.115553,60,696.783902
46.905391,60,699.305151
