#{"t_start": 1788430954.6292768, "env_id": "None"}
r,l,t
3.350401,60,1.032452
-5.215429,60,2.015642
-0.848783,60,3.047828
-0.699277,60,4.481034
-28.801027,60,6.648115
-15.416074,60,8.469512
21.101943,60,10.882478
10.232468,60,14.074687
16.117231,60,16.269514
5.264577,60,17.936878
18.465059,60,19.453798
18.792459,60,21.182848
20.820734,60,22.607811
-2.532118,60,24.058076
1.071385,60,25.788684
-1.09118,60,27.881577
15.368838,60,30.331167
23.80902,60,32.839918
20.429614,60,34.276329
18.509752,60,35.770472
12.877992,60,37.263603
-3.0183,60,38.780893
15.4875,60,40.290985
14.387172,60,42.427851
15.621271,60,43.964899
29.420597,60,46.037243
19.175764,60,48.327924
4.362251,60,50.638892
28.068581,60,52.903426
14.464565,60,54.589354
11.462982,60,56.092548
36.20398,60,57.877197
39.965145,60,59.893017
26.057186,60,61.662228
25.610163,60,63.95604
24.256626,60,65.556227
35.800352,60,67.633152
41.900903,60,70.087546
40.114553,60,72.48732
40.221145,60,75.10438
35.070619,60,77.764447
40.23197,60,80.492293
46.68551,60,85.733826
35.884765,60,88.998299
43.890133,60,91.135197
43.903522,60,93.517614
47.11098,60,95.62093
45.159398,60,97.733196
43.965147,60,100.305338
42.665131,60,102.391927
42.250237,60,104.381845
44.363826,60,106.663162
46.91005,60,108.767989
43.181532,60,111.068645
47.378901,60,113.573126
38.983863,60,116.232906
47.255454,60,118.633372
44.129993,60,120.751281
45.280563,60,123.008092
41.983985,60,124.922209
40.784889,60,127.182888
42.388232,60,129.598174
44.671664,60,132.098646
46.22718,60,135.166528
47.76799,60,137.831512
41.716182,60,140.103582
46.015,60,142.29569
46.213773,60,144.540275
44.398283,60,146.937502
44.65968,60,149.74027
41.897679,60,152.463068
43.348752,60,154.756987
43.253593,60,156.976753
41.605655,60,159.206355
35.203587,60,161.683469
42.823815,60,164.070217
43.781373,60,166.204473
41.615738,60,168.084661
42.759744,60,169.835998
43.84372,60,171.723435
42.804057,60,173.94726
44.178798,60,176.219197
42.70794,60,178.428634
46.683193,60,180.533506
42.433215,60,182.22303
44.866259,60,184.039602
47.570109,60,185.710268
43.200106,60,187.361145
42.968492,60,189.064234
43.947596,60,190.892516
51.78777,60,192.600685
46.945564,60,194.257603
43.212927,60,195.824676
44.006157,60,197.442284
44.941425,60,199.305067
47.434714,60,201.977461
44.540311,60,204.023808
47.255235,60,206.035428
40.976799,60,208.159342
44.202032,60,210.278636
49.832585,60,212.501631
43.259647,60,214.258811
45.303443,60,216.307707
45.477283,60,218.047038
44.451027,60,219.934167
41.56044,60,221.854469
48.147069,60,223.846071
39.968152,60,225.533012
49.330922,60,227.570651
46.579149,60,229.397695
53.340277,60,231.407982
40.099843,60,233.393153
39.175542,60,235.224221
45.101758,60,237.26697
41.726914,60,239.274986
41.104921,60,241.372067
38.035741,60,243.232355
42.242535,60,245.313989
44.657579,60,247.620048
44.708759,60,249.756218
43.836194,60,252.334817
