policy_a,policy_b,metric,n_a,n_b,mean_a,mean_b,welch_t,welch_p,mannwhitney_u,mannwhitney_p,cohens_d
ppo,dqn,total_reward,600,600,44.210420594543876,43.619602491554495,3.690422518829748,0.00023399219120227112,205368.0,2.3771700247829655e-05,0.21306664346698115
ppo,dqn,switch_rate,600,600,0.0549722222222222,0.13224999999999998,-23.786588009394762,4.384663744622325e-96,61440.5,1.2164641240223852e-87,-1.373319299032679
ppo,hysteresis,total_reward,600,200,44.210420594543876,40.001030011829435,24.913515302989932,1.181338812579083e-89,109878.0,1.6306232608583086e-69,1.6928184439223883
ppo,hysteresis,switch_rate,600,200,0.0549722222222222,0.08233333333333331,-10.590554065178123,5.0943813461677243e-23,32370.0,4.9443153052112206e-23,-0.8349633360401387
ppo,oracle,total_reward,600,200,44.210420594543876,45.2742195215409,-4.753799403086164,2.9810101556663325e-06,46745.0,2.823655027554856e-06,-0.3948935065861048
ppo,oracle,switch_rate,600,200,0.0549722222222222,0.04758333333333331,2.6105199254738576,0.009457082178799626,67639.5,0.006233072589621345,0.21879319745662287
dqn,hysteresis,total_reward,600,200,43.619602491554495,40.001030011829435,20.750391162044835,8.752304239588363e-71,104233.0,4.635549336601576e-55,1.3655230970425425
dqn,hysteresis,switch_rate,600,200,0.13224999999999998,0.08233333333333331,13.570846681109211,1.107260414247103e-37,86761.0,2.3748971917127016e-21,0.7738312763246755
