#{"t_start": 1788524283.4741921, "env_id": "None"}
r,l,t
-2.110008,60,3.895413
-1.114066,60,7.627187
10.547661,60,10.883944
0.099847,60,13.89982
14.799944,60,17.696949
0.9699,60,21.221679
6.46249,60,24.479486
15.509476,60,27.965548
19.29219,60,32.353898
8.695139,60,35.464614
14.294245,60,38.97146
12.039123,60,42.778241
15.48886,60,46.165957
13.562693,60,49.783964
11.566032,60,52.954707
18.618947,60,55.98074
19.389156,60,59.091749
8.800675,60,63.391639
9.97359,60,66.68442
10.252908,60,69.809393
27.46503,60,73.439431
4.348829,60,77.147679
14.339677,60,80.874817
21.196089,60,84.539879
14.411539,60,88.448219
17.335006,60,92.911416
3.848053,60,96.666023
18.918779,60,100.727136
28.142193,60,105.101423
21.105223,60,108.696301
17.81767,60,112.490813
13.801557,60,116.236177
16.226664,60,119.708912
7.401462,60,123.756903
21.429882,60,128.929938
18.633893,60,133.117552
15.499886,60,136.403651
16.726978,60,139.77748
18.519238,60,143.144211
27.295386,60,146.53077
18.675864,60,150.495882
31.115104,60,154.745192
12.867314,60,159.229472
26.696179,60,163.004905
19.991517,60,166.569797
27.267529,60,170.132364
30.29677,60,173.917849
30.595246,60,177.3307
29.270347,60,180.959743
32.634744,60,184.955286
13.069651,60,189.094214
33.15825,60,194.482953
31.103959,60,198.954014
28.293931,60,202.910742
29.009654,60,206.875
29.470191,60,211.266957
30.191774,60,215.331014
26.078278,60,219.420294
24.192968,60,223.649115
24.578284,60,228.686849
29.39033,60,232.696584
20.196081,60,236.876393
25.941626,60,241.327912
23.967942,60,246.129299
29.893037,60,250.468638
37.352236,60,254.856234
29.891707,60,259.16759
21.733111,60,263.313437
25.39349,60,268.181332
26.898901,60,272.692443
31.049821,60,277.017336
30.45504,60,281.097682
30.310703,60,285.238107
24.900023,60,289.102182
28.672968,60,293.244479
31.728594,60,297.603348
23.183113,60,303.553236
26.311427,60,307.903769
39.52411,60,312.142944
26.644954,60,316.139671
31.92653,60,320.336163
34.494478,60,324.339842
37.103342,60,328.212656
34.121878,60,332.542487
29.516011,60,336.732467
31.329629,60,342.259841
34.035011,60,346.515386
36.499842,60,350.922571
34.189523,60,355.469896
26.467026,60,359.837593
36.127254,60,364.449835
38.618264,60,368.262596
34.502039,60,372.176035
40.76699,60,376.650034
31.390617,60,380.559837
25.233408,60,384.16086
31.910408,60,387.762281
35.935151,60,391.778922
35.268533,60,395.513023
28.881864,60,399.683358
32.782079,60,404.154172
38.847071,60,407.963199
33.659492,60,412.529049
39.253621,60,416.550681
31.031074,60,420.583946
41.101176,60,425.196742
39.712511,60,429.641762
39.739391,60,433.442778
37.390702,60,437.073892
34.42812,60,441.429198
36.889886,60,446.663011
36.370043,60,450.852082
39.092386,60,454.424504
30.796852,60,458.127636
39.837599,60,461.877832
40.335317,60,465.758199
45.038604,60,469.431458
45.829549,60,472.973791
40.135528,60,476.777165
34.949032,60,481.613695
43.08098,60,485.919322
33.456457,60,490.163825
36.5164,60,493.865412
40.814184,60,497.271384
38.722653,60,501.29512
31.182163,60,505.239981
36.378868,60,509.342774
36.857658,60,513.459376
41.786392,60,518.529076
41.565893,60,522.639485
33.51149,60,526.820178
36.091438,60,531.023717
40.93799,60,535.056053
35.787336,60,539.079327
38.517698,60,544.503641
29.353868,60,549.096662
41.81181,60,554.406978
37.046147,60,558.737561
38.685576,60,562.843516
38.834161,60,567.096947
41.592211,60,571.219872
37.313238,60,575.304672
34.259812,60,578.769784
40.160579,60,582.235438
32.492392,60,586.084043
33.197875,60,590.813514
40.542105,60,594.810884
36.095312,60,598.468603
38.676889,60,602.678975
39.975027,60,606.452469
38.620305,60,610.406048
38.098365,60,614.081385
43.647596,60,617.499948
38.864559,60,622.21682
36.512535,60,625.810871
40.719505,60,629.8301
41.945786,60,634.393426
39.105084,60,638.884018
42.065921,60,642.998236
41.54947,60,646.78382
36.848489,60,650.672088
37.863067,60,654.655343
37.150024,60,660.183581
39.815437,60,664.594904
38.057796,60,668.686727
37.827765,60,673.032405
44.735826,60,677.508616
42.999148,60,682.124772
39.512014,60,686.739733
30.849259,60,690.685006
35.808248,60,696.284649
37.00433,60,700.849564
40.429922,60,705.094076
39.261187,60,709.5371
39.261499,60,714.047123
37.073251,60,718.570264
41.825296,60,723.519603
35.431171,60,727.871228
42.172941,60,732.253713
38.705892,60,737.428825
32.750803,60,741.453413
36.088265,60,745.308849
37.323067,60,749.424505
43.690274,60,753.339308
40.20726,60,757.429759
35.791921,60,762.034285
40.079907,60,766.443338
40.126259,60,771.602589
42.088938,60,776.23936
40.198735,60,780.468521
36.702547,60,785.064454
40.245884,60,789.46771
39.641333,60,793.529694
42.884472,60,797.826081
35.455939,60,802.729864
42.737009,60,807.089414
37.732445,60,812.479273
42.478933,60,816.526603
35.961376,60,820.72
40.538808,60,825.256311
39.080407,60,829.44531
34.824095,60,833.522918
38.437896,60,838.182186
42.930416,60,843.343495
36.645287,60,849.19897
37.16264,60,853.967216
42.702138,60,858.492955
38.575761,60,863.13881
38.593519,60,867.151846
40.061198,60,871.427066
43.876152,60,875.970085
41.303917,60,880.207752
39.228222,60,884.58071
42.096042,60,890.893059
39.999049,60,895.118333
42.769543,60,899.656183
40.806572,60,904.446574
40.201548,60,909.021695
46.506618,60,913.821985
39.959557,60,918.122009
39.399195,60,922.552573
41.754705,60,927.833376
37.977519,60,932.235608
40.884303,60,936.745321
41.125722,60,940.873586
41.284062,60,945.120475
41.834338,60,949.636089
41.072728,60,953.979195
39.851891,60,958.23382
37.947607,60,963.053563
40.979007,60,968.045354
42.623808,60,972.871481
41.554048,60,977.443449
39.131716,60,981.449431
38.283319,60,985.193702
46.636844,60,989.023093
45.490462,60,993.226778
36.798982,60,998.285408
42.511927,60,1003.569843
40.990365,60,1007.60343
41.174229,60,1011.692724
39.803643,60,1016.145398
39.905843,60,1020.74637
43.232077,60,1025.061871
41.414806,60,1028.931123
39.851108,60,1033.983406
39.920842,60,1038.56974
39.206305,60,1044.511836
36.557035,60,1048.691282
41.389301,60,1053.135056
46.683961,60,1057.630299
36.05189,60,1061.7466
42.339116,60,1065.57801
37.630966,60,1069.717752
39.577954,60,1073.770924
40.900357,60,1078.381861
45.594705,60,1084.580808
42.463583,60,1088.517598
38.437859,60,1092.783251
43.932487,60,1097.022428
40.07909,60,1101.522174
40.745451,60,1106.198722
50.153326,60,1110.220189
42.751269,60,1114.039761
39.518293,60,1119.381324
40.27091,60,1123.954563
39.599012,60,1128.681183
40.97996,60,1133.231195
39.667952,60,1137.592748
39.108335,60,1143.831663
44.962854,60,1148.482984
41.18548,60,1153.322902
40.751615,60,1157.827606
42.31126,60,1163.413451
40.298661,60,1168.150009
42.875132,60,1172.452422
40.612569,60,1177.327654
34.834655,60,1181.963033
39.529365,60,1186.441092
42.755393,60,1190.925219
43.030276,60,1195.347897
40.098565,60,1200.488214
45.063017,60,1204.946465
41.296005,60,1208.867767
43.057908,60,1213.03207
44.114038,60,1216.905025
38.963437,60,1220.628878
45.844846,60,1224.757983
39.830807,60,1229.298523
46.475299,60,1233.450228
44.753566,60,1238.426456
41.762369,60,1242.737966
45.005506,60,1247.263286
41.236729,60,1251.873646
39.796265,60,1256.081919
44.932388,60,1260.524848
41.578035,60,1266.143509
43.943437,60,1270.696001
40.321295,60,1277.119691
39.801729,60,1282.105034
38.559082,60,1286.927759
39.799791,60,1291.998095
40.159665,60,1297.084637
39.483005,60,1302.905095
40.781346,60,1307.737085
45.157444,60,1312.839114
41.912277,60,1317.923941
42.826002,60,1324.466527
40.457626,60,1330.498135
39.906618,60,1336.066425
41.330343,60,1341.760944
47.397155,60,1348.079631
43.367296,60,1355.914963
42.187944,60,1361.320225
43.510228,60,1366.72911
43.089158,60,1372.043455
39.982362,60,1374.942343
43.990785,60,1377.613013
42.367071,60,1379.944121
41.789109,60,1383.067496
36.595401,60,1385.394275
45.505849,60,1387.754357
41.795057,60,1389.94302
45.199681,60,1392.624439
45.695991,60,1396.07727
40.810353,60,1398.852453
46.408733,60,1401.322265
39.595291,60,1403.418281
42.158648,60,1405.469925
41.520305,60,1407.483741
42.891004,60,1409.638614
44.828677,60,1411.900549
44.201204,60,1414.521476
39.878991,60,1416.522185
42.104467,60,1418.905263
37.148106,60,1421.211957
40.529062,60,1423.454069
47.791702,60,1425.5927
40.925871,60,1427.681975
40.796176,60,1429.738524
39.002124,60,1431.825363
42.389129,60,1434.483221
41.045412,60,1437.039245
41.442425,60,1439.942929
41.786904,60,1443.343321
41.93727,60,1445.920713
41.278778,60,1448.181026
48.035941,60,1450.461411
40.775835,60,1452.981423
46.460065,60,1456.122346
44.669624,60,1458.379255
41.669402,60,1461.018822
39.66665,60,1465.185549
43.297498,60,1467.844923
44.208281,60,1470.420716
40.716819,60,1472.511817
42.077343,60,1475.39614
45.092069,60,1477.881309
43.338818,60,1480.89035
39.470426,60,1483.323542
44.671803,60,1485.742186
41.180069,60,1487.840593
46.598053,60,1491.023278
44.966479,60,1494.481626
45.724409,60,1498.691604
47.797694,60,1502.879835
42.25835,60,1507.338394
41.38688,60,1510.635692
44.698917,60,1513.913551
43.300017,60,1517.563596
42.980272,60,1521.666865
41.648116,60,1526.863298
39.15289,60,1531.09025
40.697788,60,1534.069818
42.260171,60,1536.772384
40.510776,60,1541.511523
47.692332,60,1546.036002
46.095974,60,1550.351024
42.377412,60,1554.956554
39.462974,60,1559.18665
39.071826,60,1563.986184
39.797628,60,1568.700207
42.337911,60,1572.238881
48.672318,60,1575.372102
39.162716,60,1578.981137
43.98348,60,1581.858381
44.574877,60,1584.770595
44.948482,60,1587.828555
44.10138,60,1590.756935
39.033625,60,1593.319029
37.684818,60,1595.999394
44.693862,60,1598.945829
41.358704,60,1602.441361
45.092257,60,1605.133968
