#{"t_start": 1788524282.4259558, "env_id": "None"}
r,l,t
6.389397,60,4.879809
14.723052,60,8.630911
-4.090852,60,11.863709
-18.373525,60,14.884311
-5.369094,60,18.678127
7.832742,60,22.204716
-8.478748,60,25.481236
-1.318134,60,28.949384
16.638461,60,33.347174
3.057627,60,36.466007
11.616485,60,39.938222
7.255933,60,43.783755
0.776382,60,47.143123
16.610704,60,50.790206
18.617181,60,53.963911
7.174368,60,56.954549
5.917987,60,60.09233
9.258768,60,64.400705
7.402252,60,67.687439
2.57113,60,70.816066
12.669303,60,74.426263
5.493017,60,78.144909
14.569247,60,81.859203
13.020874,60,85.52099
28.289298,60,89.43144
0.258657,60,93.892998
20.675749,60,97.648503
25.550582,60,101.711019
13.271237,60,106.08539
15.836896,60,109.692117
18.622093,60,113.463118
27.701998,60,117.229855
7.563676,60,120.710252
6.45717,60,124.724577
22.757365,60,129.910544
20.592079,60,134.1087
17.567974,60,137.402219
27.890377,60,140.776193
23.319236,60,144.154432
19.200481,60,147.515371
11.073294,60,151.487204
27.450076,60,155.735601
22.417839,60,160.22451
21.631648,60,163.986901
26.878048,60,167.551448
23.384837,60,171.123635
19.29404,60,174.903247
22.543323,60,178.317086
29.640343,60,181.911803
24.259951,60,185.93376
27.611168,60,190.066729
26.01123,60,195.481659
27.610077,60,199.934155
19.425297,60,203.891912
20.115636,60,207.871846
19.220053,60,212.254114
25.207064,60,216.310968
27.455667,60,220.425885
28.537181,60,224.634117
22.856933,60,229.67899
25.45207,60,233.669331
27.870912,60,237.861425
30.253187,60,242.262869
38.867963,60,247.109895
32.305847,60,251.463547
23.831329,60,255.838381
27.714139,60,260.142275
32.205193,60,264.296305
31.431932,60,269.164016
23.978874,60,273.677847
30.681013,60,277.997171
27.159209,60,282.093433
25.720398,60,286.228418
35.367691,60,290.11406
25.555094,60,294.223096
35.440245,60,298.585105
34.586296,60,304.545859
33.138504,60,308.87178
34.380279,60,313.136924
26.800422,60,317.146738
38.64153,60,321.320043
35.014062,60,325.312508
35.742008,60,329.19549
38.160791,60,333.520054
37.847051,60,337.72736
32.686321,60,343.224423
34.72029,60,347.50401
32.487943,60,351.90574
32.297318,60,356.446849
33.041065,60,360.81466
37.17335,60,365.443841
31.44211,60,369.254882
34.606289,60,373.185194
36.798032,60,377.643509
36.000054,60,381.546163
32.274542,60,385.153589
33.991035,60,388.748221
34.837675,60,392.776117
36.195746,60,396.51043
36.447441,60,400.654358
34.286416,60,405.146368
25.351571,60,408.962134
24.126081,60,413.51089
33.053407,60,417.534032
34.899255,60,421.573097
32.293733,60,426.185286
33.479887,60,430.645551
29.780983,60,434.428927
37.147875,60,438.067285
31.531048,60,442.428763
35.32011,60,447.639441
31.397827,60,451.833538
40.363681,60,455.427588
34.153016,60,459.110929
33.343255,60,462.861003
36.019382,60,466.745353
34.66385,60,470.434133
33.127245,60,473.970685
33.956214,60,477.778019
39.358915,60,482.578788
34.009089,60,486.89484
37.526973,60,491.146481
37.512023,60,494.859081
35.449021,60,498.259732
38.796367,60,502.274484
31.856755,60,506.221426
43.293057,60,510.334922
44.696925,60,514.456711
32.755429,60,519.515754
35.308762,60,523.62076
27.625119,60,527.799065
34.049152,60,531.999553
36.57667,60,536.009043
39.91455,60,540.051851
32.712817,60,545.470603
41.676818,60,550.068339
30.218982,60,555.38561
36.621449,60,559.708364
36.583566,60,563.827237
42.233604,60,568.072804
37.238863,60,572.189981
39.241716,60,576.300199
37.059128,60,579.761954
38.0717,60,583.234148
33.38019,60,587.076819
35.836411,60,591.812149
36.238404,60,595.784005
37.657963,60,599.4616
34.924167,60,603.655551
37.558739,60,607.435096
36.167038,60,611.412718
36.443954,60,615.075823
32.584353,60,618.495489
32.516174,60,623.199798
38.906289,60,626.80326
43.379134,60,630.813132
41.997516,60,635.361011
37.450189,60,639.85929
36.200777,60,643.974786
37.615121,60,647.777958
37.872487,60,651.671929
40.429273,60,655.627533
40.737606,60,661.166431
40.013356,60,665.592934
37.794771,60,669.663598
35.795372,60,674.035908
38.798,60,678.485443
37.978841,60,683.109059
35.913493,60,687.7227
41.70419,60,691.677741
40.159727,60,697.277923
39.776986,60,701.829878
35.715773,60,706.073047
37.489994,60,710.513859
38.002313,60,715.029913
36.947938,60,719.546844
37.478703,60,724.49034
44.636833,60,728.850139
35.69681,60,733.238443
36.446561,60,738.42458
39.341682,60,742.45572
41.434048,60,746.28607
37.989314,60,750.396503
36.72939,60,754.327783
41.969518,60,758.397643
40.230184,60,763.00251
44.399957,60,767.417759
43.894339,60,772.583088
40.604673,60,777.217813
37.475029,60,781.445432
40.317451,60,786.04774
38.824765,60,790.444127
36.070993,60,794.517532
