#{"t_start": 1788524281.864512, "env_id": "None"}
r,l,t
-7.632269,60,5.415073
4.741004,60,9.155451
-2.886572,60,12.403893
7.531973,60,15.420867
-11.719341,60,19.20975
-6.698047,60,22.730264
15.676557,60,26.031305
11.995318,60,29.490313
4.004272,60,33.875405
9.808667,60,37.006072
7.88653,60,40.473397
12.254074,60,44.313785
13.058294,60,47.683552
14.691932,60,51.338039
10.801957,60,54.496682
19.09019,60,57.477514
-0.44414,60,60.622903
4.446579,60,64.939864
15.287777,60,68.221494
9.914311,60,71.347388
9.720277,60,74.965822
19.465998,60,78.687377
10.885781,60,82.387077
19.287437,60,86.052441
7.078632,60,89.946356
15.854914,60,94.428514
21.295893,60,98.171832
22.442095,60,102.247561
23.327899,60,106.619714
19.062798,60,110.229315
15.451506,60,113.984703
18.168896,60,117.755874
5.441916,60,121.233553
30.305662,60,125.246697
31.034636,60,130.440691
21.324662,60,134.63384
25.038001,60,137.927749
27.676434,60,141.30918
32.534238,60,144.689296
10.676056,60,148.042308
21.294165,60,152.027868
27.642045,60,156.27649
23.688247,60,160.761853
33.689152,60,164.515433
14.60305,60,168.09428
23.705265,60,171.661557
23.119796,60,175.440986
25.820335,60,178.86255
23.814206,60,182.427822
30.681388,60,186.458431
28.5534,60,190.592549
24.167525,60,196.019459
28.524307,60,200.461329
27.685623,60,204.434877
22.362411,60,208.413384
22.873782,60,212.777329
14.453772,60,216.838679
20.756626,60,220.955817
25.532313,60,225.156972
15.127741,60,230.209883
29.968961,60,234.185072
20.453017,60,238.394038
31.414558,60,242.77043
30.25189,60,247.634176
27.243627,60,251.991768
33.711111,60,256.364909
30.67785,60,260.670185
31.943848,60,264.821991
24.859268,60,269.692318
24.698237,60,274.199938
32.808519,60,278.525136
32.246379,60,282.620296
29.548494,60,286.772274
39.468963,60,290.639927
38.533672,60,294.755751
34.524506,60,299.115453
26.580593,60,305.076763
36.13891,60,309.39606
36.006945,60,313.670604
30.979912,60,317.6703
31.031022,60,321.862598
23.460287,60,325.837947
32.0159,60,329.722763
30.765033,60,334.050189
25.95801,60,338.273914
27.60919,60,343.740891
31.41872,60,348.038882
34.100972,60,352.444394
38.657748,60,356.975908
33.692061,60,361.33442
29.216065,60,365.97472
30.257028,60,369.78559
31.92248,60,373.715985
30.350678,60,378.17801
