row_id,UE_ID,time_s,network_type,distance_km,SNR_dB,SINR_dB,RSSI_dBm,BER,Throughput_Mbps,Latency_ms,Packet_Loss_pct,Doppler_Hz,Propagation_Delay_ms,Rain_Rate_mmhr,Rain_Fade_dB,Link_Quality_Index,Spectral_Efficiency_bps_hz
0,UAV_000,0.0,UAV,2.1648,22.79683245471196,18.95306514612903,-70.15775482623653,6.287082037999272e-07,96.8560516621216,2.092546016492584,1.5278162602091623,68.46067937843371,0.007220995532849596,0.0,0.0,71.2368006701657,4.199999999999999
0,UAV_000,0.01,UAV,2.1648,22.625110936530902,18.716124167632703,-70.32947634441759,1.1701849976650618e-06,94.83619349720436,2.0741234569302724,1.7845907156383727,68.63912285526749,0.007220995532849596,0.0,0.0,70.45186738235299,4.199999999999999
0,UAV_000,0.02,UAV,2.1648,23.322625499022493,19.450578443737207,-69.631961781926,1.5261325570777225e-07,92.37103710942314,2.019361219739729,1.1012941046235252,69.1256037458007,0.007220995532849596,0.0,0.0,72.80047553087536,4.199999999999999
0,UAV_000,0.03,UAV,2.1648,22.619026680535285,18.594708530750644,-70.3355606004132,1.5889928951997887e-06,94.18356807268896,2.0142930397194316,1.9321423241384263,69.40340982871768,0.007220995532849596,0.0,0.0,70.03766458377278,4.199999999999999
0,UAV_000,0.04,UAV,2.1648,22.10021114028558,17.950186573744908,-70.85437614066291,7.0756252023761294e-06,90.49500065843714,2.028895350207565,2.9387755056454914,69.39615942119427,0.007220995532849596,0.0,0.0,67.67138480512814,4.199999999999999
0,UAV_000,0.05,UAV,2.1648,19.559036513491833,15.378577008193249,-73.39555076745665,5.587112161594391e-08,79.00880722966694,2.064639269094413,1.154821199176456,70.07079970398362,0.007220995532849596,0.0,0.0,62.580326621100774,3.6
0,UAV_000,0.06,UAV,2.1648,24.511058528302044,20.344862890443018,-68.44352875264644,7.791251375555593e-09,110.08980883463487,2.2083742752257502,8.11269194998806,69.61377849981487,0.007220995532849596,0.0,0.0,69.7776382636165,5.4
0,UAV_000,0.07,UAV,2.1648,22.156924071527257,18.003984355181323,-70.79766320942123,6.296187511022648e-06,95.90298420216412,2.123088469341109,2.8381818939836942,69.29613815133504,0.007220995532849596,0.0,0.0,67.88132446746553,4.199999999999999
0,UAV_000,0.08,UAV,2.1648,21.7294415051809,17.568091649162504,-71.22514577576759,1.5596616178494978e-05,97.15294108122899,2.0128408682294197,3.7593020447163,68.86223836818468,0.007220995532849596,0.0,0.0,66.10075258936904,4.199999999999999
0,UAV_000,0.09,UAV,2.1648,20.63207483378845,16.36594406418253,-72.32251244716004,0.00012694673939373088,89.24584832883804,2.1644239124128464,8.008539908318177,68.43401993480238,0.007220995532849596,0.0,0.0,59.908455229217694,4.199999999999999
0,UAV_000,0.1,UAV,2.1648,22.00548809723834,17.900781041630335,-70.94909918371015,7.866622250801135e-06,93.62360952362668,2.259584081291321,3.0341958876576713,68.47749349057293,0.007220995532849596,0.0,0.0,67.47630568833259,4.199999999999999
0,UAV_000,0.11,UAV,2.1648,23.705671827006924,19.511349035602986,-69.24891545394156,1.2697553250178e-07,91.14619793781495,2.0363693377413643,1.0580309356957263,68.80590610551619,0.007220995532849596,0.0,0.0,72.98484938723568,4.199999999999999
0,UAV_000,0.12,UAV,2.1648,22.64621433947481,18.521192812329474,-70.30837294147368,1.9048222347409384e-06,85.46204495559057,2.0288120122637494,2.0272289436752007,68.41116048346674,0.007220995532849596,0.0,0.0,69.78256032306729,4.199999999999999
0,UAV_000,0.13,UAV,2.1648,21.513904116157306,17.29548581202354,-71.44068316479118,2.6359519216700585e-05,80.06230141050352,2.04373258242524,4.47499938552372,68.18348121030202,0.007220995532849596,0.0,0.0,64.88246499091606,4.199999999999999
0,UAV_000,0.14,UAV,2.1648,18.99922595800922,14.729148015569402,-73.95536132293927,4.0738776313158655e-07,72.74853120174659,2.013369443229244,1.7694359475800645,67.67867833376633,0.007220995532849596,0.0,0.0,60.49579307823846,3.6
0,UAV_000,0.15,UAV,2.1648,23.886272711751573,19.560408286450137,-69.06831456919691,1.0925652217866897e-07,82.09491134909189,2.0236293786569295,1.0243352926438987,67.85295708653469,0.007220995532849596,0.0,0.0,73.13276924664243,4.199999999999999
0,UAV_000,0.16,UAV,2.1648,16.13478202394431,11.892785373283354,-76.81980525700418,0.00016361078591668166,47.232771120961495,2.035426297471289,0.8224209951025664,67.760007972902,0.007220995532849596,0.0,0.0,54.11514768688146,2.4
0,UAV_000,0.17,UAV,2.1648,24.962356493572656,20.643173178519238,-67.99223078737583,2.5113771188051923e-09,103.39567005415346,2.0422360372805297,6.748331283726042,67.98405140177937,0.007220995532849596,0.0,0.0,71.54668448350355,5.4
0,UAV_000,0.18,UAV,2.1648,24.76889074338412,20.612807029671384,-68.18569653756437,2.8279976338672064e-09,100.99107153632573,2.202514901660208,6.876846896332611,68.18417062555426,0.007220995532849596,0.0,0.0,71.374382401929,5.4
0,UAV_000,0.19,UAV,2.1648,19.835152631731418,15.864561069800622,-73.11943464921707,1.0342814262526069e-08,77.14738245473123,2.0440501970249656,0.8379114482058341,69.26512212695066,0.007220995532849596,0.0,0.0,64.03296908834719,3.6
0,UAV_000,0.2,UAV,2.1648,25.674899635109142,21.604983738303115,-67.27968764583935,3.7202624505230474e-11,111.06264630788388,2.1016352665383726,3.6713238447457703,68.6823520647723,0.007220995532849596,0.0,0.0,76.25896646219846,5.4
0,UAV_000,0.21,UAV,2.1648,20.88288204258602,16.91204465198637,-72.07170523836247,5.240488445432708e-05,87.09572652900002,2.256547014342121,5.7040900525324165,68.85507188261238,0.007220995532849596,0.0,0.0,63.0020440905666,4.199999999999999
0,UAV_000,0.22,UAV,2.1648,23.663603818653044,19.6309113223476,-69.29098346229544,8.7778122120485e-08,89.96352370870544,2.09418113097948,0.9777632760428405,68.95817434286636,0.007220995532849596,0.0,0.0,73.34395584883687,4.199999999999999
0,UAV_000,0.23,UAV,2.1648,26.21788927168329,22.1317427797508,-66.7366980092652,2.440974584864855e-12,112.13635354085089,2.050809307603007,2.612509713608596,69.10675026613697,0.007220995532849596,0.0,0.0,78.36997466417056,5.4
0,UAV_000,0.24,UAV,2.1648,25.47398706491994,21.28588200302131,-67.48060021602855,1.6666143335675014e-10,115.8385384488604,2.1619606892064476,4.502448510684175,68.7353345522107,0.007220995532849596,0.0,0.0,74.83786862454015,5.4
0,UAV_000,0.25,UAV,2.1648,26.88442353433298,22.784568200392165,-66.0701637466155,5.152591003745303e-14,119.91280425032559,2.096595719411846,1.7063490993386186,69.00807414842022,0.007220995532849596,0.0,0.0,80.68165867647645,5.4
0,UAV_000,0.26,UAV,2.1648,25.554074592680706,21.667714237451953,-67.40051268826778,2.734949527707976e-11,127.04967190183609,2.0823203558625396,3.5262564578780853,68.69247656733003,0.007220995532849596,0.0,0.0,76.52459325022132,5.4
0,UAV_000,0.27,UAV,2.1648,23.594132454403024,19.578340188248124,-69.36045482654546,1.0337385196399417e-07,100.03051593977254,2.1110475851817716,1.0122858987477374,68.436317854636,0.007220995532849596,0.0,0.0,73.18663604655951,4.199999999999999
0,UAV_000,0.28,UAV,2.1648,22.61325330417506,18.674972723490917,-70.34133397677343,1.2992351820993662e-06,104.63014023482128,2.1461624974919813,1.8333174679909365,68.15515865047858,0.007220995532849596,0.0,0.0,70.31244370773409,4.199999999999999
0,UAV_000,0.29,UAV,2.1648,24.95894288292648,20.845626338024147,-67.99564439802201,1.1142639764302588e-09,130.6343867080322,2.0895563946447,5.946978147383015,68.28448047387278,0.007220995532849596,0.0,0.0,72.65383223452311,5.4
0,UAV_000,0.3,UAV,2.1648,23.267556908101383,19.154166386776666,-69.6870303728471,3.6146566478381635e-07,116.9710677716273,2.12116354037064,1.3386889186506727,67.65189004459806,0.007220995532849596,0.0,0.0,71.88139927795366,4.199999999999999
0,UAV_000,0.31,UAV,2.1648,24.440833838156635,20.4736877888893,-68.51375344279185,4.822731401578095e-09,144.18950092474202,2.2565970780658104,7.495070226920412,67.30744885276671,0.007220995532849596,0.0,0.0,70.56291680203294,5.4
0,UAV_000,0.32,UAV,2.1648,25.14912566316569,21.23764873096594,-67.8054616177828,2.0714290495474488e-10,144.79915398431325,2.078142700473739,4.6427489835570155,67.42362880555078,0.007220995532849596,0.0,0.0,74.61206008974709,5.4
0,UAV_000,0.33,UAV,2.1648,24.0106376514958,20.077811669273782,-68.94394962945269,2.0173367285066942e-08,132.0843579871748,2.1087923537420816,9.542720961733208,67.77910087025101,0.007220995532849596,0.0,0.0,68.03748845188454,5.4
0,UAV_000,0.34,UAV,2.1648,25.534054161680018,21.6765882531552,-67.42053311926847,2.6175413151212253e-11,133.50361287521517,2.1750245002540916,3.506185953381274,67.787132439769,0.007220995532849596,0.0,0.0,76.56183116785205,5.4
0,UAV_000,0.35000000000000003,UAV,2.1648,23.88254848096807,20.17195592352565,-69.07203879998042,1.4518754091831583e-08,128.3893707690402,2.0232668397094504,9.01453199950902,68.21633278529619,0.007220995532849596,0.0,0.0,68.66899080918238,5.4
0,UAV_000,0.36,UAV,2.1648,20.72615957413386,16.901277922129218,-72.22842770681463,5.338222484371211e-05,98.02248054418797,2.0662898780925114,5.742820538533152,68.57224463500111,0.007220995532849596,0.0,0.0,62.946079401423184,4.199999999999999
