#{"t_start": 1788458814.8901484, "env_id": "None"}
r,l,t
-0.769684,60,1.882547
-19.093931,60,3.212661
-7.054262,60,4.739866
6.593159,60,6.371785
-1.147703,60,8.422714
-7.858054,60,10.209461
13.632217,60,12.396947
-13.382986,60,14.534342
20.306384,60,16.627839
-0.272715,60,18.666556
0.035384,60,20.73194
11.039844,60,23.045748
4.817957,60,25.328813
23.106587,60,27.451759
5.526054,60,29.730147
14.544127,60,31.869956
20.690406,60,34.106015
17.229626,60,36.25177
-0.471093,60,38.332754
17.30702,60,40.52349
20.084285,60,42.619398
7.479564,60,44.767675
16.932062,60,46.848399
21.296422,60,48.9944
24.021398,60,51.172134
15.239682,60,53.326456
32.332685,60,55.679821
31.6895,60,58.30014
-2.097503,60,60.517784
21.460597,60,62.786814
28.894751,60,65.308682
32.849438,60,67.864895
31.520372,60,70.288678
37.148145,60,72.86919
28.010852,60,75.254012
33.299695,60,77.507073
32.734401,60,80.089405
36.218003,60,82.549558
38.528572,60,85.164087
38.310086,60,87.87874
40.77857,60,90.601602
37.238844,60,93.163316
36.965361,60,95.777003
34.12369,60,98.476979
44.101205,60,101.142157
40.874045,60,103.837174
42.474378,60,106.468235
39.600191,60,109.150892
39.826946,60,111.831057
43.518445,60,114.570307
44.973783,60,117.316494
44.581864,60,119.891928
46.695222,60,122.587868
39.944353,60,125.287488
40.659972,60,127.90281
35.595975,60,130.536015
36.966217,60,133.116802
40.72276,60,135.796363
41.328417,60,138.378862
41.450896,60,140.95439
36.905768,60,143.530446
42.137049,60,146.285366
43.941619,60,149.07911
38.805377,60,151.698575
43.523022,60,154.459956
36.666932,60,157.060688
42.908359,60,159.729831
43.414483,60,162.400214
42.608151,60,164.952923
39.636386,60,167.444149
44.110926,60,170.400694
39.232956,60,173.088293
42.37359,60,175.833696
41.740822,60,178.465594
41.222069,60,181.16515
39.578065,60,183.814468
41.48668,60,186.420345
40.98753,60,189.01535
38.854756,60,191.623083
39.775506,60,194.350159
40.840155,60,196.977925
41.43914,60,199.659903
48.168219,60,202.360145
38.477469,60,205.115333
43.75043,60,207.725649
41.053325,60,210.446686
43.033701,60,213.328573
46.817212,60,216.254608
46.120416,60,218.963494
41.747836,60,221.66626
38.099818,60,224.298517
40.408778,60,227.107748
38.279477,60,229.765588
35.127413,60,232.43655
43.431988,60,235.096419
38.768602,60,237.749406
34.543959,60,240.383092
42.796561,60,243.065911
40.429334,60,245.728464
45.825022,60,248.312874
37.220305,60,250.937789
42.091367,60,253.602824
45.445596,60,256.244665
41.555164,60,258.916039
43.936351,60,261.60391
40.611742,60,264.253983
40.134897,60,266.948538
41.752569,60,269.507889
38.227339,60,272.096179
40.245892,60,274.718676
44.411725,60,277.464988
41.852983,60,280.105272
41.666968,60,282.749661
40.195362,60,285.425565
45.598171,60,288.196724
36.28306,60,290.807565
37.453473,60,293.434324
42.366608,60,296.039279
46.519781,60,298.778777
38.144918,60,301.405446
39.493068,60,304.02923
47.555252,60,306.747182
44.534979,60,309.401662
39.874978,60,311.997095
39.361818,60,314.664822
44.145735,60,317.401362
42.327804,60,320.093649
43.990997,60,322.767603
44.626982,60,325.399686
40.746783,60,328.021457
41.019972,60,330.67544
40.254316,60,333.188753
43.012721,60,335.8227
40.571172,60,338.500989
43.609737,60,341.261921
40.567798,60,343.820986
41.833607,60,346.521751
40.746188,60,349.046346
42.227099,60,351.680181
44.222694,60,354.324726
39.375159,60,356.886151
35.97874,60,359.535002
46.442983,60,362.127333
39.503926,60,364.826848
41.806499,60,367.511186
37.577201,60,370.092002
39.823513,60,372.659439
40.813395,60,375.366027
41.017244,60,377.985055
40.273599,60,380.544934
46.390129,60,383.21223
40.946992,60,385.908601
40.862216,60,388.652263
38.255431,60,391.171293
42.684988,60,393.815598
39.816232,60,396.427047
41.621417,60,398.998861
44.030052,60,401.643476
39.996845,60,404.313694
46.13957,60,406.929324
39.466912,60,409.704199
40.793175,60,412.351699
39.926785,60,414.94898
38.946507,60,417.578895
42.842071,60,420.236948
47.597994,60,422.820441
36.430212,60,425.500404
38.491535,60,428.14701
44.421562,60,430.897703
43.103457,60,433.6669
35.345329,60,436.128271
43.806219,60,438.754834
42.385022,60,441.449465
44.275092,60,444.077342
40.023945,60,446.553886
38.945509,60,449.123214
46.596313,60,451.799654
39.502137,60,454.636743
44.837917,60,457.305101
43.422179,60,459.899402
37.718786,60,462.438763
41.341315,60,465.260103
41.973525,60,467.980479
40.701,60,470.898041
39.917079,60,473.620294
42.520209,60,476.391404
43.984493,60,478.96682
43.826004,60,481.526572
42.425561,60,484.11099
38.314202,60,486.635435
45.712501,60,489.253358
44.763185,60,491.885362
43.103693,60,494.461734
40.542805,60,497.062024
42.979909,60,499.829473
45.411327,60,502.454325
42.120712,60,505.081874
43.459821,60,507.637998
45.772414,60,510.228434
37.825919,60,512.851463
40.138349,60,515.597076
47.422694,60,518.246214
41.299485,60,520.317015
37.806307,60,522.57726
44.949729,60,524.800514
38.646687,60,526.970439
35.810936,60,529.113891
39.076208,60,531.368878
42.06446,60,533.503124
41.935763,60,535.629512
37.846951,60,537.756491
40.883968,60,539.942185
40.661433,60,542.128548
40.435058,60,544.25494
40.691646,60,546.372906
43.691274,60,548.501794
44.890378,60,550.635195
41.25138,60,552.831246
43.922814,60,554.940639
40.808408,60,557.166427
44.698578,60,559.343103
42.236019,60,561.434294
44.238579,60,563.514301
38.683561,60,565.667832
43.83527,60,567.849467
44.54292,60,569.975386
40.667673,60,572.187617
37.433931,60,574.285417
42.5142,60,576.548198
44.410396,60,578.664196
43.428905,60,580.783409
41.120841,60,582.934587
42.326439,60,585.116949
42.673406,60,587.429907
44.911679,60,589.671336
40.122176,60,591.827447
41.062702,60,594.041363
42.557386,60,596.143967
40.374325,60,598.419252
43.595466,60,600.660226
40.344199,60,602.863989
40.582986,60,605.037638
42.756054,60,607.186403
33.825817,60,609.859126
40.062495,60,612.472148
40.962553,60,615.061213
43.150907,60,617.67675
40.975462,60,620.34903
42.470794,60,623.038198
45.289755,60,625.687949
